"A" "M_cont" "M_bin" "M_cat" "contY_binMcontM_noint" "contY_catMbinM_noint" "contY_catMcontM_noint" "binY_binMcontM_noint" "binY_catMbinM_noint" "binY_catMcontM_noint" "countY_binMcontM_noint" "countY_catMbinM_noint" "countY_catMcontM_noint" "C"
"5720" 1 0.663178073351885 1 1 -1.4295331813086 -0.703523299331743 -1.93000580357187 0 1 0 4 1 1 1.75058602381897
"5721" 0 -0.30518470246548 1 1 -5.05288148497723 -1.52008677262424 -4.00299640220895 0 0 0 6 1 2 -0.00623365075554339
"5722" 0 0.180534224785365 0 2 -4.69930474669027 -3.52025550612741 -3.43629872968913 0 0 0 4 3 3 1.09665206875825
"5723" 0 -0.176799654752761 1 2 -4.46696008287141 -2.7355782989158 -3.57737156552927 0 0 0 7 3 3 0.218206451420896
"5724" 1 0.603570728191101 1 2 -1.87030016176011 -1.340242413404 -1.20586014919388 0 0 0 1 0 3 1.59101334963996
"5725" 1 0.333510980660154 0 1 -3.08141371054131 -2.52177818140048 -2.06118073733669 0 0 0 5 3 2 0.916895136405671
"5726" 0 0.0846492686177229 1 2 -3.45615524046495 -2.09514648398958 -3.08414918690984 0 0 0 5 2 2 2.47366819528286
"5727" 0 -0.0723893386412392 1 0 -3.81712115000798 -3.49614364517402 -5.24140907297818 0 0 0 5 3 1 0.577574337149037
"5728" 0 -0.322166987594864 0 0 -5.67409784447701 -5.03207207581826 -5.64679392591871 0 0 0 4 4 4 -0.209388004070568
"5729" 0 0.389296718859137 1 1 -2.83261967133086 -1.25959913326831 -2.81479021806434 0 0 0 3 1 3 2.68688874792219
"5730" 1 0.245897894750507 0 0 -3.324454762624 -4.18133496280558 -3.70335188166803 0 0 0 0 1 2 -0.11372464512493
"5731" 0 0.0288329905191967 0 0 -4.97822190258051 -4.65507783357752 -4.70442339430179 0 0 0 4 6 3 1.2290870457594
"5732" 0 0.0871541503551739 1 0 -3.51891259571677 -3.37726969784742 -4.86218918132393 0 0 0 3 1 7 1.96926422123924
"5733" 0 0.364889468188391 0 2 -4.07866227403276 -3.55643534807931 -2.33678233113165 1 0 0 4 4 5 3.36173123877213
"5734" 1 0.775742139531146 0 0 -2.6470532145237 -4.08730309925876 -2.43446869986782 0 0 0 2 2 5 2.7240729514363
"5735" 1 0.792412620823559 1 1 -1.60557403153483 -0.789288614188204 -1.42625595639876 0 1 0 2 0 0 1.58051427464473
"5736" 0 -0.0807097973970467 0 0 -4.95284796975 -5.05350173775705 -5.04723557738268 0 0 0 7 6 8 0.936217422643107
"5737" 0 -0.167992199892033 0 0 -5.39452012353181 -5.20852423783919 -5.44390923899077 0 0 0 3 3 7 0.28856745812637
"5738" 1 0.351382717625806 1 0 -2.25139771040228 -2.88215435975277 -3.58403934538453 0 0 0 3 2 3 -0.463864330536862
"5739" 0 -0.338046273097627 1 0 -4.37212839211669 -3.40712154344524 -5.83169410804439 0 0 0 3 5 2 -0.888124625158489
"5740" 1 0.203973579658753 1 1 -2.72178944744907 -0.682339064080631 -2.40098712887329 0 0 0 3 0 3 0.152938514650619
"5741" 0 0.0467637938794913 1 1 -3.97522504062073 -1.78904837085265 -3.68242945159975 0 0 0 5 1 7 1.58437374502173
"5742" 0 -0.28467784950268 0 0 -5.53146148778274 -5.05342001198701 -6.0189914307316 0 0 0 5 5 5 -0.0170986221447398
"5743" 0 0.166491227824063 1 0 -3.39737128132906 -3.52183578564916 -4.18517312723236 0 0 0 1 4 1 1.1229076852003
"5744" 0 -0.192428388196768 0 2 -5.38121527056022 -3.58302378395299 -3.84894633998907 0 0 0 4 5 3 0.559730971744139
"5745" 0 -0.0163265930489248 0 0 -4.53918337970303 -5.22272070995947 -4.65447555577289 0 0 0 3 3 3 1.5162356302887
"5746" 1 0.330949288426138 1 0 -2.10621821829892 -2.71028805936933 -3.40643986820287 1 0 0 2 2 1 0.518042480585888
"5747" 0 0.154549881891334 0 1 -4.45868177238779 -2.93813363481142 -3.44833893105781 0 0 0 2 5 3 2.10153394351811
"5748" 0 -0.508380402258867 0 1 -5.77798824164947 -2.96181666464255 -4.88136160030115 0 0 0 12 5 4 -0.543132681324724
"5749" 0 -0.0723884518467232 0 1 -4.75454654830725 -3.49651154187367 -3.73647716025883 0 0 0 5 2 6 0.898850869415903
"5750" 1 0.654911200851681 0 1 -2.47876207175119 -2.18841649441355 -1.67006511761893 0 0 0 1 1 2 2.34346765507607
"5751" 0 0.151234238339819 0 0 -4.62984822275322 -4.56424657633014 -4.65244693367351 0 0 0 8 7 4 1.95091376280208
"5752" 1 0.06309867104568 0 0 -4.08741221378788 -4.08104716488676 -4.55023454183916 0 0 0 7 5 3 -1.13030544263062
"5753" 1 0.568813663854429 1 2 -1.6004543359611 -1.17757193835071 -1.56727209491016 0 0 0 1 2 2 1.11840529435368
"5754" 1 0.434831502766681 1 0 -1.80539672227619 -2.35529800981482 -3.0251814732383 1 0 0 4 2 2 1.18866835907291
"5755" 1 0.357382544332037 1 1 -2.55949340298853 -1.01498620531772 -2.31771746347282 0 1 0 3 0 0 0.0780014339165106
"5756" 1 0.483282204454986 1 2 -1.86562005656999 -1.60630346843837 -1.29459969760423 0 0 0 4 1 2 0.875134710046513
"5757" 0 0.00551290474744441 0 2 -4.66819711720111 -3.93368531908321 -3.722880605155 0 0 0 2 3 3 1.28761803968981
"5758" 0 0.208363153666503 0 1 -4.77729208953316 -3.07295242242317 -3.16511779675396 0 0 0 5 7 1 1.24496324270143
"5759" 0 -0.13212579391954 0 0 -4.95752694185699 -4.78799311933049 -5.21094028030679 0 0 0 3 6 7 1.27648097816183
"5760" 1 0.333720446428887 1 1 -2.46111729732673 -1.06007145650869 -2.38553995661503 0 0 0 1 0 2 1.05452599102748
"5761" 1 0.58198197398205 0 2 -3.2431015435063 -2.92937563291412 -1.7137670543875 0 0 1 0 3 2 1.08228474604579
"5762" 1 0.697556192682545 1 0 -1.6979617031385 -2.47217791802278 -2.81972513920685 0 0 0 2 0 2 1.78415767135472
"5763" 1 0.679802164769757 1 0 -1.60248915969705 -2.19753035406187 -2.8399439543203 1 0 0 1 4 2 1.59533947148225
"5764" 1 0.347588018116864 1 0 -2.3269388643393 -2.80734008061072 -3.45440447120148 0 0 0 3 5 4 0.42456839774119
"5765" 0 -0.125964138307137 1 2 -4.05739970631104 -2.48772766213003 -3.87793529737978 0 0 0 5 1 3 0.219257341825375
"5766" 1 0.420860679329924 1 0 -2.39592163538154 -2.65390535450818 -3.47438558875585 0 0 0 1 6 3 0.272619501330454
"5767" 0 0.0558845264873963 1 0 -3.66547370896464 -3.53014891639741 -4.39846097237617 0 0 0 3 4 3 1.27955012229436
"5768" 0 0.0482572742351919 1 1 -3.79258137834505 -1.86320178423656 -3.90711205000821 0 0 0 3 1 4 1.56146153363556
"5769" 1 0.150524188229269 1 1 -3.00430134265806 -0.772323048693397 -2.9844928983626 0 0 1 1 0 2 -0.377176998608701
"5770" 0 0.0281438055372107 0 1 -4.60285827994352 -3.02124752328634 -3.68963183360068 0 0 0 4 3 1 1.69075762573576
"5771" 0 -0.0385779569335032 0 0 -4.67431964874626 -4.76135134906183 -5.0166724589981 0 0 0 2 5 6 1.46334930237008
"5772" 0 0.110929089131353 1 2 -3.34735204718956 -2.20805350978507 -2.96335504061277 0 1 0 4 3 7 2.1621042471397
"5773" 1 0.607402946889555 1 1 -1.57956623157881 -0.791462836832743 -1.67725145908484 0 1 1 1 0 3 1.45142078884129
"5774" 0 0.0141422400924045 1 0 -3.41512631631307 -3.118376352506 -4.49396762474363 0 0 0 6 7 3 1.37256849795099
"5775" 0 -0.327550633313035 1 2 -4.4460526522954 -2.03005401255347 -3.80149848418931 0 0 0 3 1 3 -0.645438910471568
"5776" 0 0.0575623822348511 0 1 -4.90393070645377 -3.15812720506362 -3.40161785902901 0 0 0 9 3 4 2.15841242294012
"5777" 0 0.167881005288134 0 1 -4.99621926714889 -3.02074918081605 -3.67815495417556 0 0 0 4 5 3 1.30196037103289
"5778" 0 -0.193029976198671 0 2 -5.57443002834395 -4.02320622895021 -3.58962795928941 0 0 0 10 2 3 0.00706243016478625
"5779" 1 0.6284158251444 0 2 -2.95905307660014 -2.44072170663229 -1.50051327563795 0 0 0 2 1 0 2.16092514992391
"5780" 1 0.67288084163264 1 1 -1.62422285589534 -0.827072539249629 -2.11169688015782 0 1 0 2 1 2 1.26403258289279
"5781" 0 0.215609928693398 0 2 -4.44516377491748 -3.69654177823424 -2.53390881846233 0 0 1 5 2 2 1.69646586107987
"5782" 1 0.272571530749014 1 2 -2.26052665324816 -1.38624560589855 -2.21464980301047 0 0 0 2 2 1 0.330551704636811
"5783" 0 0.0805096127221674 1 2 -3.31498253416594 -1.81131229745963 -3.12140498427575 0 0 0 7 0 4 2.06497165295123
"5784" 1 0.178582845504832 1 0 -2.58414111209989 -2.8881509399977 -3.53080889150359 0 0 0 2 3 3 -0.390302736225848
"5785" 0 -0.00738333644849245 1 2 -3.80367386985591 -2.00115364804978 -3.41196213505043 0 0 0 5 2 5 0.959072996552154
"5786" 0 -0.291669142486316 0 0 -5.76830192703077 -5.1943140836885 -5.46010616624185 0 0 0 3 4 4 -0.714040180251428
"5787" 0 -0.126786435401433 0 2 -4.81844685482286 -3.97620975971577 -3.53942895805586 0 0 0 3 2 2 0.822460430295448
"5788" 0 0.190993217073623 0 0 -4.38489833953351 -4.83942358059576 -4.70606483073324 0 0 0 4 4 3 1.54090048668916
"5789" 0 -0.365708823193279 1 2 -4.76622852862998 -2.50223247598853 -3.8838484304643 0 0 0 6 1 7 -0.9088144806731
"5790" 0 0.0572320822747195 0 2 -4.76055700755198 -3.40278972455537 -3.10565667197954 0 0 0 5 2 1 1.83105124091858
"5791" 0 -0.345834416553502 1 0 -4.28552265252162 -3.87156513456432 -5.48689516063641 0 0 0 3 3 9 -0.585576407043352
"5792" 0 -0.124810586404119 0 1 -5.35758675901614 -2.96226071947326 -3.49435790978466 0 0 0 7 1 6 0.586463515175958
"5793" 1 0.243148512048608 1 2 -2.12550456731618 -1.58940219300759 -2.2523982262676 0 0 1 5 3 1 0.0231899416972304
"5794" 1 0.409717074546515 1 1 -1.90242004626014 -0.974534741639002 -2.06498275397209 1 1 0 0 0 1 1.21827849963317
"5795" 0 0.360666515387605 1 0 -3.00318550779054 -3.33612934469152 -4.23341673778 0 0 0 2 4 4 2.52980038293796
"5796" 1 0.348567019783615 1 1 -2.56976681652871 -1.08798928690583 -2.39547436972379 0 0 0 0 0 1 0.212119280478506
"5797" 0 0.13516403718186 1 0 -3.24541750183936 -3.09189051241617 -4.53523307142027 0 0 0 2 5 1 2.18133570438956
"5798" 1 0.676069098511516 1 0 -1.68531514461735 -2.36400446844732 -2.63305205429789 0 0 0 3 2 1 2.52476638420082
"5799" 1 0.36686992333278 1 1 -2.2638787934023 -0.93128641719384 -2.36491061381645 0 0 0 2 1 2 0.498449516308709
"5800" 0 0.36403528711336 0 1 -4.18730630250809 -2.99619033887348 -3.05614079159883 0 0 0 4 4 2 3.3992551103387
"5801" 1 0.442596437416704 1 1 -2.40391364271288 -0.776921959116689 -1.91907260775843 0 0 0 6 1 1 0.904091014036024
"5802" 0 -0.0456188579971392 0 1 -5.26513917917036 -3.24015511926467 -3.76185316765848 0 0 0 3 2 4 1.06586887994214
"5803" 0 -0.497829823465838 0 2 -6.48024347874704 -3.9043091619137 -4.37086020873371 0 0 0 3 3 8 -1.09507054922409
"5804" 0 0.0179399601881093 1 0 -3.81370960427421 -3.32028778312277 -5.05749108609602 0 0 0 4 2 5 1.09816708536412
"5805" 0 0.287850994568546 0 0 -3.97720909835199 -4.77425132818019 -3.93777460278708 0 0 0 6 4 8 2.77468682412859
"5806" 1 0.390067304313053 1 0 -2.15436177008686 -2.53016405797445 -3.6991285398797 0 0 0 4 4 2 0.988495827508709
"5807" 0 0.126845487635441 1 0 -3.48946471307267 -3.55849988729292 -4.15545131031556 0 0 0 1 5 6 2.26328802693688
"5808" 0 -0.432491968363102 0 2 -5.85997138705724 -4.06821475254593 -4.65780986667102 0 0 0 9 2 6 0.0678867196078732
"5809" 1 0.205684595643929 1 0 -2.68848927908799 -2.56766906639335 -3.56027037073765 0 0 0 3 2 0 0.723924456443409
"5810" 0 -0.113360477412969 1 2 -3.79854656328799 -2.4335419661695 -3.37357455493506 0 0 0 6 3 4 0.511381547567081
"5811" 0 0.109224876651319 1 2 -3.44763918215782 -2.05388533915001 -3.13406160260434 0 0 0 3 0 4 1.47112623319955
"5812" 1 0.588426331759422 1 2 -1.2270081619393 -1.49583709379545 -0.972595137094255 0 0 0 2 2 0 2.44411355064938
"5813" 1 0.399264795658513 0 2 -3.32578785866448 -3.09014083501847 -1.75593098407757 0 0 1 4 1 0 1.19914742904047
"5814" 1 0.567380351256254 1 1 -1.88447104981085 -1.05657526606149 -1.56770687234504 0 0 0 1 1 0 1.88889987556089
"5815" 0 0.102922023501746 1 2 -3.58591961623189 -2.07552967092056 -3.01403107465793 0 0 0 6 4 1 1.55323624177328
"5816" 0 0.141157133737578 1 1 -3.34549966813795 -1.34023456340809 -3.36473355542424 0 0 0 3 3 4 2.24518727507364
"5817" 0 0.0145902704774874 1 1 -3.47599116555697 -1.3966095006133 -3.54321782640135 0 0 0 5 1 2 1.29368396724289
"5818" 0 -0.319917859604082 1 0 -4.60773990949322 -3.73750197628276 -5.41656904157233 0 1 0 6 8 3 0.225317040353896
"5819" 0 0.0364890974212401 1 1 -3.7628901034975 -1.72616546945875 -3.4418017669356 0 0 0 2 1 8 1.02661786810079
"5820" 0 -0.584042900902969 0 0 -5.85491667842689 -5.19586152557572 -6.08886194453827 0 0 0 6 9 6 -1.44468841155572
"5821" 0 -0.342718835036321 1 2 -4.29966194562278 -2.31701372102865 -3.93649674957339 0 0 0 7 2 4 -0.623013441009471
"5822" 1 0.356768526264877 1 2 -2.37152157528461 -1.51593053402926 -1.73667505743557 0 0 0 2 7 3 0.453650258624582
"5823" 1 0.361374934931798 0 2 -3.5080011559647 -2.77954773032695 -2.44182591815391 0 1 1 6 5 4 1.42921527754494
"5824" 0 0.173464138333399 1 0 -3.28478794208659 -3.79684170700057 -4.45552165494945 0 0 0 5 2 3 2.36201039954333
"5825" 1 0.533291522218147 1 1 -2.25305210926917 -1.07592359576672 -1.92559037840273 0 1 0 4 0 1 0.0838475804775888
"5826" 0 0.0288404664871637 1 2 -3.60199637387728 -2.41499517288255 -3.04013092492714 0 1 0 0 3 3 1.0359557022875
"5827" 0 0.0416318824883341 0 0 -4.52036392813777 -4.5859868923312 -4.93469394319454 0 0 0 3 6 6 1.98655493231619
"5828" 1 0.0788509967676492 1 2 -3.14298278119501 -1.83591134110811 -2.46427333561816 0 1 0 6 1 2 -0.0184345010388545
"5829" 1 0.467965984478646 0 2 -3.18614296495582 -2.85601034748224 -1.88300529108012 0 0 0 2 0 3 1.39739887215473
"5830" 1 0.297936567039397 1 1 -2.33010901936795 -0.7901180218939 -2.34025591276065 0 0 0 3 1 4 0.286887495207736
"5831" 0 0.0369118844267189 0 1 -4.74497556600619 -2.9156816037613 -3.51565997450595 0 0 0 4 3 3 2.34503995165768
"5832" 0 -0.109781846203413 1 0 -3.79029146459143 -3.14869817716701 -5.15834161202625 0 0 0 4 3 6 1.20422079594815
"5833" 0 -0.16827192939006 1 1 -4.18900220171798 -1.62094375286009 -3.93381828142701 0 0 0 3 1 3 1.26191461390717
"5834" 0 -0.157416701550832 1 0 -3.95430311206018 -3.63698547520059 -5.35496256216813 0 0 0 4 2 6 0.585258246973508
"5835" 1 0.176309595703159 0 1 -3.4648109421364 -2.45845101199521 -3.1244081541808 0 0 0 2 3 7 -0.365855658483325
"5836" 0 0.00986930008496172 1 0 -3.61636686902919 -3.26129694224054 -4.71268624362058 0 1 0 2 3 9 1.81859523237121
"5837" 1 0.488095652500899 0 1 -3.4147994058301 -1.98340436898783 -1.90245198144958 0 0 0 2 3 4 0.625505082528229
"5838" 0 0.207038907854619 1 0 -3.06291608664063 -3.29740888900941 -4.4884863945596 0 0 0 3 5 8 1.38507035908937
"5839" 0 -0.399709926413335 1 0 -4.87634066501681 -3.58266454552894 -5.64378954345595 0 0 0 3 3 9 -0.358534383686522
"5840" 0 -0.0272800363423127 0 0 -5.22630055668489 -5.01179223544189 -5.0743727878063 0 0 0 5 3 7 0.560060104953787
"5841" 1 0.248552760197133 1 0 -2.42096201347762 -2.83270534930728 -3.87877956128441 1 0 0 1 2 5 0.185062326668662
"5842" 0 0.100815689738387 0 0 -4.79049232483968 -4.53636069133256 -4.44797654279763 0 0 0 2 8 6 1.46044414675216
"5843" 0 0.121133325774241 1 0 -3.53422162792146 -3.67229020554223 -4.77879850290618 0 0 0 1 4 1 1.76324441464831
"5844" 1 0.186299325052001 1 0 -2.98888678392536 -2.82437923691322 -3.57553181526328 0 0 0 3 0 7 -0.114529163811738
"5845" 0 -0.0932569397560123 0 2 -5.28950465930354 -3.75694484066972 -3.66329668599416 0 0 0 2 2 2 -0.0696257270638836
"5846" 0 0.072427522487138 0 1 -4.76760469693018 -3.10692252214678 -3.69139165383657 0 0 0 1 3 2 1.1269307894715
"5847" 1 0.386898613698821 1 1 -2.02970283061976 -0.959453986382524 -2.16350637589224 0 0 0 2 1 4 1.47739237979228
"5848" 0 -0.326138481124857 1 0 -4.4815545813321 -3.67819095489045 -5.36122881948617 0 0 0 3 5 3 -0.0904656577278407
"5849" 0 -0.11487427246615 0 0 -5.05205162133577 -5.32530251827316 -4.80419826924722 0 0 0 9 5 3 1.12176746951109
"5850" 0 -0.0901406886152596 0 0 -4.79742138667376 -4.79065084840486 -5.11784199399456 0 0 0 5 7 5 0.424454799980743
"5851" 0 -0.0325894057220663 0 1 -5.00815533094594 -3.27058283619703 -3.60809389788138 0 0 0 4 3 3 0.807767243814478
"5852" 1 0.633725647909376 1 2 -1.65890815832383 -1.59767970304439 -1.44159403847934 0 0 0 2 3 1 1.11523791569763
"5853" 0 -0.0314141614708068 0 0 -4.91236411189674 -4.90687025687895 -4.95690550472407 0 0 0 6 4 4 0.684279138163669
"5854" 0 -0.201293151387715 0 2 -5.28726733766901 -3.4218651838117 -3.78080617589625 0 0 0 5 2 5 0.561333731343697
"5855" 1 -0.112241965893639 0 1 -4.44439858131311 -2.35775889488189 -3.41701794536366 0 0 0 4 4 2 -1.32797130004928
"5856" 0 -0.256736076309697 1 2 -4.25229887182336 -2.51743723000361 -3.90224870338043 0 0 0 4 2 2 0.788511719588463
"5857" 1 0.440719074053009 0 1 -3.20842569651549 -1.83062803475091 -2.14075674160749 0 0 0 7 0 2 1.26811998320073
"5858" 1 0.340372048256907 1 2 -2.18076781740594 -1.5071862755049 -2.21866076279395 0 1 0 5 1 4 0.215862148253651
"5859" 0 -0.081984371769428 1 0 -4.15306049466678 -3.33855804014965 -4.97130696899352 0 0 0 4 1 5 0.917885134454417
"5860" 0 0.0300278086892404 1 0 -3.59878289184095 -3.20174390669179 -4.94902852199108 0 0 0 3 2 3 0.836506320487466
"5861" 1 0.70301792473285 0 2 -2.81236540268374 -2.45231821989929 -1.17168608864881 0 0 0 1 2 0 2.25927036250055
"5862" 0 -0.181923497739692 1 0 -4.35431234939556 -3.27767854342645 -5.20314155841565 0 0 0 5 5 5 0.341293920884592
"5863" 0 -0.203114441624338 0 0 -5.48568280214445 -5.02838101400867 -5.56928802692426 0 0 0 5 7 8 -0.00644372623893208
"5864" 1 0.392660743892503 0 1 -3.68691965525523 -2.23203400416186 -2.28346176658131 0 0 0 2 1 2 0.879001592178421
"5865" 1 0.246716889209469 0 2 -3.84837054262068 -3.04385640851114 -2.39972178730249 0 0 0 4 4 1 -0.331728162040219
"5866" 0 -0.0677798510176062 1 1 -3.90003700076824 -1.64414747023758 -4.24920704577917 0 0 0 4 3 4 0.564059416861782
"5867" 0 -0.183085303182904 0 0 -5.46652607057896 -5.21319689517051 -5.46649138732365 0 0 0 4 3 7 0.470479309024112
"5868" 1 0.57346647389231 0 1 -2.84897866741984 -1.79368607160588 -1.95481053881143 0 0 0 0 3 1 1.11160117378963
"5869" 1 0.304964570000463 1 1 -2.12128320335402 -0.550208973490858 -2.42343812528087 0 1 0 0 0 3 0.913143821313291
"5870" 1 0.432579770202276 1 2 -2.10303782721198 -1.47266741470932 -1.80805290746683 0 0 0 3 0 0 0.981662203983897
"5871" 1 0.365599864243198 0 2 -3.54497304014771 -3.22586328760595 -2.06285105349885 0 1 0 0 3 2 0.599814867710105
"5872" 0 -0.214112073275935 1 0 -4.2873857354562 -3.22609474860117 -5.54461728255982 0 0 0 2 3 5 0.630581536148832
"5873" 1 0.53019549572191 1 1 -1.62050053817509 -0.752368640580648 -1.83149567744018 0 0 0 5 0 3 0.394308251249682
"5874" 0 0.149519072710415 0 1 -4.44489639099549 -3.13844878793958 -3.60650425332575 0 0 0 5 3 4 2.13125557554622
"5875" 0 -0.0340307694177496 0 1 -5.04009782962771 -3.36880604223568 -3.91352980612093 0 0 0 3 5 5 1.01264107770819
"5876" 0 -0.308055670062722 0 1 -5.65247909860777 -3.31968592872955 -4.11086975860376 0 0 0 6 2 6 0.0141196164938284
"5877" 1 0.0187293890354751 0 0 -3.90018489661343 -4.46989414178824 -4.29943536614918 0 0 0 6 6 6 -0.553920046011128
"5878" 0 -0.113434347380192 1 0 -4.15585287882999 -3.46003437031704 -5.17829527597549 0 0 0 3 5 6 0.555025459310015
"5879" 1 0.489109323007745 0 2 -3.58807297780462 -3.28985010160586 -1.76124030561552 1 0 1 3 2 3 0.877299728084182
"5880" 0 -0.180382338577245 1 0 -4.28053929885376 -3.22712875565481 -5.46306823292267 0 0 0 6 4 8 -0.304297714435418
"5881" 0 0.0747329406211618 1 1 -3.67541792929636 -1.18038683337234 -3.38755592611066 0 0 0 1 0 1 1.21009495302995
"5882" 1 0.472888856902789 1 1 -1.87173167517145 -0.709004230170386 -1.91489039781315 0 0 0 7 2 0 1.42769127050487
"5883" 0 -0.373374203583786 0 0 -5.70549394657217 -5.09471381982756 -5.69579524741274 0 0 0 3 5 8 -0.932992487560606
"5884" 0 0.241458959456227 0 1 -4.37276318457993 -2.966914288046 -3.37313360213243 0 0 0 3 3 1 2.78880019566176
"5885" 0 -0.457018902183081 1 2 -4.85667224006117 -2.11801193513997 -4.09575913169641 0 0 0 5 0 4 0.348215281778368
"5886" 0 -0.00678775509467497 0 0 -5.00494082035023 -4.88475089135353 -4.68088039730676 0 0 0 4 6 3 0.448282090854466
"5887" 0 -0.226597792347479 1 0 -3.92381323473142 -3.60311551127665 -5.5201121799413 0 0 0 3 3 7 0.0196793337379758
"5888" 1 0.560733877654856 1 2 -1.86480600365907 -1.30171677381124 -1.83402508785495 0 0 1 2 1 2 1.00037948072584
"5889" 1 0.312869200991754 1 2 -2.22503047286324 -1.60864102373363 -2.42795188993562 0 0 1 2 2 2 -0.0683507605563243
"5890" 1 0.722328696816574 1 0 -1.55083008630228 -2.57777047802421 -2.64227675091271 0 0 0 1 2 6 1.5574898851593
"5891" 0 -0.17802785786024 0 0 -5.19263728539577 -4.97734636558938 -5.49001244362508 0 0 0 6 7 3 0.615211759126249
"5892" 0 0.0454721004315681 1 0 -3.70497373628531 -3.183311007426 -4.3652244775924 0 0 0 4 6 5 0.992903076607128
"5893" 0 -0.156864503226901 1 2 -3.63659162576167 -2.10153635677732 -3.74813839843539 0 0 0 8 2 3 1.27141612797579
"5894" 1 -0.217461891374323 1 1 -3.60259568989424 -0.98812698257534 -3.7068312850262 0 0 0 0 1 6 -1.64200079531203
"5895" 1 0.702206359129665 0 1 -2.89960835906508 -2.19266029239879 -1.52000039826577 0 0 0 0 3 0 1.76870617251729
"5896" 1 0.146447439313812 1 1 -2.68817040914495 -1.05859185677612 -2.6856869762768 0 0 0 5 1 0 0.271970856940516
"5897" 0 -0.0915284034661502 1 2 -3.78812984474063 -2.04740886204396 -3.20268677055349 0 0 0 3 1 3 1.3757777864078
"5898" 1 0.170338842664568 0 0 -3.84848834041069 -4.52755012625869 -4.00014853561949 0 0 0 6 7 4 -0.796919338997869
"5899" 1 -0.198491919609799 0 0 -5.00960062163195 -4.17175552893682 -4.52125314219723 0 0 0 8 4 6 -1.18662780125701
"5900" 1 0.516834222645053 1 0 -1.86638479661111 -2.53175672205937 -3.47979588697103 0 0 0 1 2 2 1.00832233604151
"5901" 0 -0.273584425696063 1 0 -4.32205802731881 -3.34618712842948 -5.2492864624279 0 0 0 4 0 7 0.453952832705712
"5902" 1 0.480447650816166 1 1 -2.21226148585023 -0.587839054763416 -2.40383236164864 0 0 0 2 1 2 0.922498841384886
"5903" 1 0.581851803537696 1 2 -1.55868190232776 -1.36884926758082 -1.14314393466872 0 0 0 1 3 2 1.47662989342805
"5904" 1 0.566527133698342 1 2 -1.87910304141495 -1.49604432509473 -1.58181634139859 0 0 0 3 0 4 0.899471722625535
