"A" "M_cont" "M_bin" "M_cat" "contY_binMcontM_EMMint" "contY_catMbinM_EMMint" "contY_catMcontM_EMMint" "binY_binMcontM_EMMint" "binY_catMbinM_EMMint" "binY_catMcontM_EMMint" "countY_binMcontM_EMMint" "countY_catMbinM_EMMint" "countY_catMcontM_EMMint" "C"
"5635" 0 -0.146157912002354 1 0 -4.07826047888872 -3.74376346891293 -5.08710997963555 0 0 0 12 1 2 0.43314954015333
"5636" 0 -0.113119325178685 0 1 -5.12622030462073 -2.93930846076699 -3.86487668688429 0 0 0 5 2 5 1.11679883235589
"5637" 0 0.154348643797787 1 0 -3.10867996778178 -3.53174842360232 -4.69355114474999 0 0 0 3 4 2 0.945576835142473
"5638" 0 0.0398743696018732 0 0 -4.70590953739162 -4.8707982946403 -4.66736254528585 0 0 0 6 2 4 1.67735261264438
"5639" 1 0.740335691952732 1 0 -0.936297558655188 -2.46393104018462 -2.8666285085923 0 0 0 1 2 5 2.62935569192741
"5640" 1 0.642327087038673 1 1 -1.42881717260789 -0.482201057454059 -1.61650702246699 0 0 0 3 1 2 0.669052733472063
"5641" 0 0.0983361011556595 1 2 -3.33798758622476 -2.17911583897501 -3.26118167560777 0 0 0 1 1 2 1.87379310874279
"5642" 1 0.282556560179943 1 2 -2.19455851327998 -1.16043875090816 -2.3148610721311 1 0 0 3 2 1 -0.195631988619274
"5643" 1 0.532538754773947 1 2 -1.96266228936915 -1.01521245019357 -1.32165843427843 1 0 0 1 0 0 1.57187562986873
"5644" 1 0.561340501211306 1 2 -1.50280286856142 -0.949855948740884 -1.91486005708563 0 0 0 3 1 1 1.2730094616265
"5645" 0 0.0126810472292933 1 0 -3.61611428709549 -3.18379323977361 -4.84455109357607 0 0 0 3 2 2 1.81355616985234
"5646" 0 -0.209760294752849 0 2 -5.17020317693386 -3.90843501401171 -3.69241070184127 0 0 0 6 5 4 0.296672906479646
"5647" 0 0.025723224363954 1 2 -3.85296625161136 -2.16387756459433 -3.02428920151117 0 1 0 4 3 5 0.258458467278073
"5648" 0 -0.308970949649478 0 2 -5.93066634906624 -4.01245055487783 -4.21068339687706 0 0 0 6 4 5 -1.33599370585073
"5649" 0 0.314621506501199 1 2 -2.726714221262 -1.93839628809533 -2.39317199276805 0 0 1 7 3 1 1.47803290155237
"5650" 1 0.645067630454791 0 1 -2.6209420836655 -2.33044724273134 -1.57623213219989 0 0 0 2 2 0 1.8538674926365
"5651" 1 0.529138442305031 1 1 -1.88419599629707 -0.249918780872584 -1.94202939987957 0 1 0 0 0 5 1.32513553355409
"5652" 0 0.08619880119151 0 2 -4.96988822427349 -3.69701942027507 -3.43235096282498 0 0 0 3 7 5 0.828639820171003
"5653" 1 0.22089091022704 1 1 -2.37396410943455 -0.65190997793625 -2.68176173188215 0 1 1 4 0 7 -0.41457826740207
"5654" 1 0.19946036628395 1 2 -2.90166688615544 -1.06542147590857 -2.56517555425121 0 0 0 2 1 4 0.0895079893906912
"5655" 0 -0.0696665433255731 1 0 -3.96496520960952 -3.05844345009181 -5.23460563747291 0 0 0 6 0 9 -0.469054386513311
"5656" 0 -0.511524842323707 1 1 -4.46177420309184 -1.69663971357989 -4.65259175714846 0 0 0 5 1 4 -1.22515180199923
"5657" 1 0.670395797601327 1 1 -1.46615497274207 -0.94677717563796 -1.2807532433488 0 0 0 7 1 2 2.00732809563184
"5658" 0 -0.38209664328496 1 2 -4.57081933695797 -2.50124687635192 -4.2089099609566 0 0 0 3 1 5 0.100837090947422
"5659" 0 0.0339175760221685 1 0 -3.61125240485338 -3.34348556978667 -5.00544618070518 0 0 0 7 2 3 1.23747663640899
"5660" 1 0.425853310199561 1 0 -2.23565597842572 -2.45421049687958 -3.40969845818559 0 0 0 3 3 6 1.16549726893404
"5661" 1 0.692841094760589 1 2 -1.48624943176721 -1.0453516108793 -0.810394437442216 0 0 1 1 1 0 1.90546420527756
"5662" 0 -0.131143203717317 0 1 -5.08958325255718 -3.26597227121948 -4.03044097104013 0 0 0 9 5 7 -0.0484121981714276
"5663" 1 1.07575672491801 0 1 -1.90103955984687 -1.99261129300446 -0.218155325868142 0 0 0 0 0 2 3.32126795362816
"5664" 0 0.369653461974665 0 2 -4.01335754216745 -3.34969206593747 -2.55133773903098 0 0 0 4 3 2 2.49768728522202
"5665" 0 -0.277785370036169 1 1 -4.33083256412356 -1.57797694189024 -4.30985429097887 0 0 0 6 4 5 -0.148760302177765
"5666" 0 -0.24632361192173 0 0 -5.42238733697497 -5.16387353091526 -5.48254229193509 0 0 0 3 4 6 0.600991833804602
"5667" 0 0.184443101377047 1 2 -3.44109341572415 -1.92217332574616 -2.93667837700151 0 0 0 6 2 9 2.15740729174886
"5668" 0 -0.257171665969159 1 1 -4.24495441160078 -1.65734182264671 -4.32350618839402 0 1 0 2 0 3 1.0542755016494
"5669" 1 0.220586206603116 0 2 -3.8563523487169 -3.17077849908009 -2.33721657681685 0 0 0 7 4 2 -0.167400388082294
"5670" 1 0.197970209635184 1 1 -2.8782474225921 -0.813591940222135 -2.72103636643161 0 0 0 0 0 4 -0.321607418774015
"5671" 0 -0.052698690571316 1 1 -3.85345775139962 -1.85308465081974 -3.72776639539199 0 0 0 4 0 3 1.7256449732146
"5672" 0 -0.20217692637608 0 2 -5.55023206551338 -3.97825098575525 -3.83409877721952 0 0 0 6 7 12 0.350028089969688
"5673" 1 0.500022717371074 1 0 -1.94724954411007 -2.41843492778649 -3.23197166313757 0 0 0 2 3 0 1.92001934086359
"5674" 0 0.0802038627949229 1 2 -3.1317043263993 -2.14844809359569 -3.39000895703947 0 0 0 6 3 1 2.09701005781096
"5675" 1 0.617890711817316 0 2 -2.67475780895472 -3.03447444851705 -1.19313101998232 0 0 0 4 3 1 1.96861127856361
"5676" 0 0.151977105922314 1 1 -3.55765756948091 -1.36329021720366 -3.68867148398051 0 0 0 3 1 3 2.13558994627687
"5677" 0 0.0417924625540147 1 1 -3.71434531338094 -1.48169451944009 -3.54693673070172 0 0 0 4 4 4 1.93868522351988
"5678" 1 0.68321526887081 0 2 -2.85778763581469 -2.82196506482371 -1.3284378297245 0 0 0 2 1 0 1.96180109179178
"5679" 0 -0.11700018174762 0 2 -5.06190748917094 -3.66037198813146 -3.98240197704968 0 0 0 3 4 3 0.485248702934643
"5680" 0 -0.253191091458101 1 2 -3.91082717089547 -2.37946093093523 -3.81660736696619 0 0 0 7 1 1 0.359783508570795
"5681" 1 0.430953624204674 1 2 -2.14596973656516 -0.874333874023389 -1.78509245948711 0 0 0 2 1 2 1.42949283128276
"5682" 0 -0.47549821341988 0 1 -5.89188666020448 -3.04488665994148 -4.67847029166907 0 0 0 9 3 1 0.134410044808763
"5683" 1 0.128152985143607 0 1 -4.00795408320291 -2.09864027475013 -2.50104356521152 0 0 1 7 1 5 -0.604283311356807
"5684" 0 -0.17579537258827 0 2 -5.63462252832561 -3.90378333279278 -3.77317864474369 0 1 0 4 4 6 0.681884382052503
"5685" 0 -0.155710970274437 1 2 -3.93498046357311 -1.96893926827324 -3.86114356193396 0 0 0 9 2 4 0.791501087854368
"5686" 1 0.344137926539017 0 0 -3.72946701074203 -3.88689315583583 -3.32991216554485 0 0 0 1 4 1 0.101684674059201
"5687" 0 0.0373292646089123 0 0 -4.8188526665495 -5.20347961266771 -4.74661127146137 0 0 0 8 5 7 2.05682399508164
"5688" 1 0.870582965038848 1 1 -0.909948245765157 -0.160691248328018 -0.966360492924386 1 0 0 3 0 2 3.00761342792416
"5689" 1 0.105613621301208 1 1 -2.60268353860249 -0.837085051767335 -2.82445105011557 0 0 0 3 0 3 -0.935185343898234
"5690" 1 0.337470481293998 1 1 -2.26105370492012 -0.746360895166346 -2.90539829886371 1 0 0 2 2 0 0.683850379553975
"5691" 0 -0.0170218427091934 0 2 -4.79004404651348 -3.71641233407931 -3.10855964107343 0 0 0 4 5 2 1.14496002615774
"5692" 0 0.317541084690527 0 0 -4.0138607376373 -4.68446947181176 -4.36664566729911 1 0 0 5 5 7 2.35754192535859
"5693" 0 -0.0389864773556391 0 2 -5.28750997296156 -3.82364271670897 -3.48768699254919 0 1 0 4 3 1 0.495380697351567
"5694" 0 0.263365921768858 1 2 -3.09788131584277 -1.98263397250913 -2.78013011280506 0 0 0 3 1 5 2.14234296290063
"5695" 0 0.164855402923892 0 1 -4.42721794750553 -2.85202494928952 -3.06165778216618 0 0 0 4 2 4 2.14297202444751
"5696" 0 -0.280806257556258 1 1 -4.51434774177022 -1.56295851788758 -4.18214315887797 0 1 0 4 2 3 0.412388102102677
"5697" 1 0.576768980393323 0 2 -3.07002257566767 -3.30032634964181 -1.29974771443469 0 0 0 2 3 1 1.61144892405744
"5698" 0 -0.237535890616363 0 2 -5.42740771797549 -4.04354619764203 -4.01206357790601 0 0 0 4 3 6 0.478575252364047
"5699" 0 0.152986593702281 1 2 -3.09572118785733 -2.37637990751819 -2.6782098735198 0 0 1 1 1 6 1.80679996404861
"5700" 0 -0.0495817747830891 0 0 -4.9716831726885 -4.71645725894408 -5.01700533290219 0 0 0 4 5 4 0.728140277564207
"5701" 0 0.148647631156241 1 2 -3.3796812558807 -2.35825625783238 -3.20718419853392 0 0 0 2 3 3 1.40517839304452
"5702" 0 -0.00681721808398938 0 1 -4.66405430983392 -3.09005017838272 -3.52726401160126 0 0 0 7 4 4 1.53100923203696
"5703" 1 0.556812673154199 0 0 -2.78778344904026 -4.05019541585765 -3.01789604375543 0 0 0 0 3 0 1.66966963995614
"5704" 1 0.474231524635863 0 1 -3.11340482058884 -2.58413592608275 -1.98411515838764 0 0 0 2 2 1 0.896141482365243
"5705" 0 0.6162014508515 1 1 -2.31710283096377 -1.60088707718137 -2.55761027669552 0 0 0 3 1 4 4.81300192432928
"5706" 1 0.476986854219057 1 2 -2.06890651138925 -0.880762604593592 -1.452114344013 1 0 0 1 2 3 2.15267783317946
"5707" 0 0.347601178752513 1 0 -3.15344208727531 -3.5904937106816 -4.04685770626823 0 0 0 1 2 2 2.00558328556899
"5708" 1 0.494676469249052 1 2 -1.87583328430601 -0.773105025398874 -1.43264585228415 0 1 0 1 0 1 1.84976850885256
"5709" 1 0.519793082938334 1 1 -1.6753446031609 -0.662821186922022 -1.4041469016623 0 0 0 1 1 4 1.28863143493341
"5710" 0 -0.119354275554552 0 2 -5.18917221977696 -3.54272352565288 -3.6785868033555 0 0 0 2 0 5 0.717754745408409
"5711" 0 -0.627144717187183 0 2 -5.94537286690652 -3.86725356748606 -4.86353745837947 0 0 0 8 7 5 -1.42031526830904
"5712" 0 -0.132014347437787 0 2 -5.04116608596396 -3.75313879590176 -3.65798850126176 0 0 0 3 2 4 0.483788647056117
"5713" 0 -0.135280369351855 0 1 -5.19760086729489 -3.05051442636429 -3.85383208199079 0 0 0 5 3 5 0.956362895500465
"5714" 0 -0.499579393914732 0 1 -6.03648114040568 -3.03282260676468 -4.98632598768795 0 0 0 5 3 8 -0.925937201396915
"5715" 0 0.235673197081722 1 2 -3.11890535100429 -1.97152099322178 -2.72460558058013 0 0 0 3 3 1 2.14049772049572
"5716" 0 -0.310264400174815 0 0 -5.57576687965605 -5.15552710294819 -5.41837052168773 0 0 0 5 6 3 0.552478119496782
"5717" 1 0.0662637220580899 1 1 -2.86651154104489 -0.808898041729643 -3.13202077330906 0 0 0 3 0 8 -0.689693488191187
"5718" 1 0.820637186199238 1 0 -1.14275282441279 -2.54427761275111 -2.4152150537182 0 0 0 1 0 3 2.75835592241443
"5719" 0 -0.0178935281854925 0 2 -4.75418617820507 -3.86084262155829 -3.79944653958305 0 0 0 1 3 1 1.71953777378257
"5720" 1 0.663178073351885 1 1 -1.53395958214736 -0.541389436714283 -1.47511034911216 0 0 0 5 0 1 1.75058602381897
"5721" 0 -0.30518470246548 1 1 -4.18235302398227 -1.55656065872511 -4.40950374615269 0 1 0 5 1 4 -0.00623365075554339
"5722" 0 0.180534224785365 0 2 -4.68115426419042 -3.83989230863289 -3.38300090700647 0 0 0 4 5 4 1.09665206875825
"5723" 0 -0.176799654752761 1 2 -4.05735502596277 -1.95983376286376 -3.63792061183956 0 0 0 2 1 8 0.218206451420896
"5724" 1 0.603570728191101 1 2 -1.64531305447714 -1.09831769522067 -1.27116655251439 0 0 1 4 3 1 1.59101334963996
"5725" 1 0.333510980660154 0 1 -3.67880497583818 -2.21369347508935 -2.0109088476112 0 0 0 3 2 2 0.916895136405671
"5726" 0 0.0846492686177229 1 2 -3.32986727342801 -2.01023780578359 -3.00588155746551 0 0 0 4 2 4 2.47366819528286
"5727" 0 -0.0723893386412392 1 0 -3.80933033415141 -3.50768307870819 -5.08656771673921 0 0 0 6 1 6 0.577574337149037
"5728" 0 -0.322166987594864 0 0 -5.77620284009668 -5.16122933518183 -5.85390592329962 0 0 0 7 6 5 -0.209388004070568
"5729" 0 0.389296718859137 1 1 -2.64205980490541 -1.69491538732327 -2.93399833923503 0 0 0 5 5 3 2.68688874792219
"5730" 1 0.245897894750507 0 0 -3.82155770480442 -4.12809807831648 -3.33062758447576 0 0 0 3 4 5 -0.11372464512493
"5731" 0 0.0288329905191967 0 0 -4.71680089242468 -5.22207462681558 -4.74457211991802 0 0 0 3 3 3 1.2290870457594
"5732" 0 0.0871541503551739 1 0 -3.85177009667603 -2.96900151316977 -4.46421930878418 0 0 0 2 5 4 1.96926422123924
"5733" 0 0.364889468188391 0 2 -4.16609780963043 -3.35740487129828 -2.57664517472373 0 0 1 3 9 1 3.36173123877213
"5734" 1 0.775742139531146 0 0 -2.4134085866585 -4.07049724067505 -2.79316678329728 0 0 0 6 6 1 2.7240729514363
"5735" 1 0.792412620823559 1 1 -0.992206758972408 -0.493451880953956 -1.60949886212012 0 0 1 1 0 1 1.58051427464473
"5736" 0 -0.0807097973970467 0 0 -5.01820022179904 -4.96777855718619 -4.8705323097587 0 0 0 4 5 4 0.936217422643107
"5737" 0 -0.167992199892033 0 0 -5.44108408034888 -4.90387051656859 -5.20668166511421 0 0 0 9 3 10 0.28856745812637
"5738" 1 0.351382717625806 1 0 -2.41095193876541 -2.58982991243224 -3.49502990574882 0 0 0 0 6 3 -0.463864330536862
"5739" 0 -0.338046273097627 1 0 -4.41719933134176 -3.57374372213776 -5.55987338294438 0 0 0 5 2 6 -0.888124625158489
"5740" 1 0.203973579658753 1 1 -2.79749344651591 -1.09251875075282 -2.35841532235467 0 0 0 5 0 0 0.152938514650619
"5741" 0 0.0467637938794913 1 1 -3.36588599608534 -1.57562215638067 -3.53170852745754 0 0 0 4 1 4 1.58437374502173
"5742" 0 -0.28467784950268 0 0 -5.7307765905839 -4.869076347973 -5.430634836936 0 0 0 12 8 9 -0.0170986221447398
"5743" 0 0.166491227824063 1 0 -3.28413971261474 -2.95371978434084 -4.83744037586428 0 0 0 3 2 5 1.1229076852003
"5744" 0 -0.192428388196768 0 2 -5.31189695402477 -3.95050812628278 -3.90549668876246 0 0 0 3 6 4 0.559730971744139
"5745" 0 -0.0163265930489248 0 0 -4.65546037092987 -4.73177381166489 -4.67919325306567 0 0 0 5 2 3 1.5162356302887
"5746" 1 0.330949288426138 1 0 -2.30204366541387 -2.56442552940435 -3.50801719667692 0 1 0 3 6 2 0.518042480585888
"5747" 0 0.154549881891334 0 1 -4.51812815996814 -2.70360157764187 -3.35610815559288 0 0 0 4 2 4 2.10153394351811
"5748" 0 -0.508380402258867 0 1 -6.17495060310023 -3.03984670971425 -4.73456985629954 0 0 0 4 3 5 -0.543132681324724
"5749" 0 -0.0723884518467232 0 1 -5.50113628421523 -3.34478742742187 -4.02536231337382 0 0 0 5 2 7 0.898850869415903
"5750" 1 0.654911200851681 0 1 -2.44531548338241 -1.84992161995925 -1.31543912039456 0 0 0 3 3 0 2.34346765507607
"5751" 0 0.151234238339819 0 0 -4.66517987183374 -4.7796098752915 -4.90547676054568 0 0 0 4 9 4 1.95091376280208
"5752" 1 0.06309867104568 0 0 -4.18918191298131 -4.46844166035818 -4.31170485897024 0 0 0 2 1 3 -1.13030544263062
"5753" 1 0.568813663854429 1 2 -1.73530591043102 -1.12594564627347 -1.3553202105283 0 1 0 5 0 1 1.11840529435368
"5754" 1 0.434831502766681 1 0 -2.13422181627191 -2.43797744631777 -3.24560396957984 0 0 0 2 0 3 1.18866835907291
"5755" 1 0.357382544332037 1 1 -2.10339667044344 -0.553964427369158 -2.24577965535938 0 1 0 2 0 0 0.0780014339165106
"5756" 1 0.483282204454986 1 2 -1.95840622931721 -0.940277685831872 -1.67384792932808 0 0 0 1 1 2 0.875134710046513
"5757" 0 0.00551290474744441 0 2 -4.74539524182547 -3.47361508782063 -3.5675906490475 0 0 0 3 3 2 1.28761803968981
"5758" 0 0.208363153666503 0 1 -4.42648913076879 -3.48384791880779 -3.32563345560285 0 0 0 10 3 4 1.24496324270143
"5759" 0 -0.13212579391954 0 0 -4.68811674947777 -4.88579893880936 -5.08605980376866 0 0 0 2 3 8 1.27648097816183
"5760" 1 0.333720446428887 1 1 -2.20533943931358 -0.721280116227457 -1.96958022108833 0 0 0 2 1 1 1.05452599102748
"5761" 1 0.58198197398205 0 2 -3.35931814810035 -2.81488910217787 -0.956991789185137 0 0 0 3 5 0 1.08228474604579
"5762" 1 0.697556192682545 1 0 -1.38286527448715 -2.7811901740591 -2.9135152391007 0 0 0 2 6 1 1.78415767135472
"5763" 1 0.679802164769757 1 0 -1.3774245774617 -2.71259774530215 -2.93802347933307 0 0 0 4 3 0 1.59533947148225
"5764" 1 0.347588018116864 1 0 -2.72895630612796 -2.9999564655414 -3.75672312407497 1 0 0 2 2 2 0.42456839774119
"5765" 0 -0.125964138307137 1 2 -3.94100504835376 -2.18441400848987 -3.94001256691127 0 0 0 7 2 5 0.219257341825375
"5766" 1 0.420860679329924 1 0 -1.96946695951819 -2.41956877580133 -3.38985801295588 0 0 0 5 4 3 0.272619501330454
"5767" 0 0.0558845264873963 1 0 -3.72343610928101 -3.65635230939695 -4.73682314980299 0 0 0 4 1 6 1.27955012229436
"5768" 0 0.0482572742351919 1 1 -3.70625598500224 -1.63489156016317 -3.42727265962451 0 0 0 7 2 3 1.56146153363556
"5769" 1 0.150524188229269 1 1 -3.01898052604908 -0.678810283570828 -2.94317053246084 0 0 0 3 0 4 -0.377176998608701
"5770" 0 0.0281438055372107 0 1 -4.86914200314396 -2.78241402314608 -3.42570476245452 0 0 0 5 2 5 1.69075762573576
"5771" 0 -0.0385779569335032 0 0 -4.65039087680568 -4.66218143417818 -4.85718704690008 0 0 0 4 6 6 1.46334930237008
"5772" 0 0.110929089131353 1 2 -3.30245294119107 -1.86964378268971 -3.25906628515129 0 0 0 4 4 4 2.1621042471397
"5773" 1 0.607402946889555 1 1 -2.06668035923175 -0.728787207100886 -1.52436425787859 0 0 1 0 0 1 1.45142078884129
"5774" 0 0.0141422400924045 1 0 -3.50868962841043 -3.01142945116602 -4.97652541874113 0 0 0 3 4 7 1.37256849795099
"5775" 0 -0.327550633313035 1 2 -4.50550695368932 -2.49929348155723 -4.04718209227649 0 0 0 4 5 3 -0.645438910471568
"5776" 0 0.0575623822348511 0 1 -4.64505610972851 -2.77279013404679 -3.81450486121084 0 0 0 4 3 6 2.15841242294012
"5777" 0 0.167881005288134 0 1 -4.729752417696 -3.03189414922934 -3.54983346782406 0 0 0 4 4 8 1.30196037103289
"5778" 0 -0.193029976198671 0 2 -5.40676887774609 -3.93590111190054 -3.89783026623558 0 0 0 4 5 6 0.00706243016478625
"5779" 1 0.6284158251444 0 2 -2.99582349283704 -2.73695302769038 -1.45006056049584 1 0 0 3 2 0 2.16092514992391
"5780" 1 0.67288084163264 1 1 -1.11364600800008 -1.02398456356818 -1.89727533793956 0 0 0 1 0 0 1.26403258289279
"5781" 0 0.215609928693398 0 2 -4.49928946943022 -3.87735922097243 -2.8902578907746 0 0 0 6 4 5 1.69646586107987
"5782" 1 0.272571530749014 1 2 -2.34976807056309 -0.962186372391881 -2.01287753994351 0 0 0 2 0 1 0.330551704636811
"5783" 0 0.0805096127221674 1 2 -3.30863959649118 -2.05778002138338 -3.44948758628431 0 1 0 6 2 7 2.06497165295123
"5784" 1 0.178582845504832 1 0 -2.48310611512385 -2.7584582909232 -3.97780715401405 0 0 0 1 6 1 -0.390302736225848
"5785" 0 -0.00738333644849245 1 2 -3.540846533108 -1.95151591536803 -3.1424169390843 0 0 0 3 5 2 0.959072996552154
"5786" 0 -0.291669142486316 0 0 -5.44896376489598 -5.21980073345451 -5.62546799668395 0 0 0 7 7 1 -0.714040180251428
"5787" 0 -0.126786435401433 0 2 -5.13853229533218 -3.47329986241549 -3.79213937885688 0 0 0 2 3 5 0.822460430295448
"5788" 0 0.190993217073623 0 0 -4.72959268765395 -4.94607469421879 -4.51911916813418 0 0 0 4 2 5 1.54090048668916
"5789" 0 -0.365708823193279 1 2 -4.6217453320657 -2.54450979507484 -4.14945942515731 0 0 0 3 3 6 -0.9088144806731
"5790" 0 0.0572320822747195 0 2 -4.88922737824427 -3.59086324678211 -3.4562666579537 0 0 0 3 2 3 1.83105124091858
"5791" 0 -0.345834416553502 1 0 -4.1262614013087 -3.59316116717308 -5.69568092290078 0 0 0 7 4 2 -0.585576407043352
"5792" 0 -0.124810586404119 0 1 -4.79401614947776 -2.97520027173204 -3.95394204680163 0 0 0 4 3 4 0.586463515175958
"5793" 1 0.243148512048608 1 2 -2.58535108815757 -1.03368341249405 -2.01214338314056 0 1 0 2 0 1 0.0231899416972304
"5794" 1 0.409717074546515 1 1 -2.0108353717932 -0.4942897204382 -1.80665576065953 0 1 0 4 1 2 1.21827849963317
"5795" 0 0.360666515387605 1 0 -2.54419458862336 -3.29896777081888 -3.96624024626482 0 0 0 3 4 0 2.52980038293796
"5796" 1 0.348567019783615 1 1 -2.04975878092384 -0.239029298012115 -2.59060150112839 0 0 0 1 0 6 0.212119280478506
"5797" 0 0.13516403718186 1 0 -3.47507768691885 -3.14462710877413 -4.29663493234011 0 0 0 1 4 3 2.18133570438956
"5798" 1 0.676069098511516 1 0 -1.47379757189715 -2.38212589814028 -2.38203417998657 0 0 0 2 2 2 2.52476638420082
"5799" 1 0.36686992333278 1 1 -2.38532351882508 -0.890012270299669 -2.40560264812152 0 0 1 1 2 1 0.498449516308709
"5800" 0 0.36403528711336 0 1 -3.9995762841319 -2.9108283163006 -2.66151159155946 0 0 0 6 4 4 3.3992551103387
"5801" 1 0.442596437416704 1 1 -2.02758272875423 -0.707124349674411 -1.98195752125037 0 0 0 2 1 0 0.904091014036024
"5802" 0 -0.0456188579971392 0 1 -5.0381568134678 -3.21294012671618 -3.7708984523566 0 0 0 4 1 3 1.06586887994214
"5803" 0 -0.497829823465838 0 2 -5.76960285511773 -3.68569472751486 -4.77794097252465 0 0 0 8 1 1 -1.09507054922409
"5804" 0 0.0179399601881093 1 0 -3.243704964865 -3.26861919935987 -4.73139149143259 0 0 0 3 1 1 1.09816708536412
"5805" 0 0.287850994568546 0 0 -4.40303737237782 -4.77279379824844 -3.98353745151969 0 0 0 4 4 3 2.77468682412859
"5806" 1 0.390067304313053 1 0 -1.95660880139474 -2.71536887856825 -3.58609574214744 0 0 0 4 3 1 0.988495827508709
"5807" 0 0.126845487635441 1 0 -3.34257097281758 -3.09140811494625 -4.13724903817353 0 0 0 5 2 4 2.26328802693688
"5808" 0 -0.432491968363102 0 2 -5.6407121435988 -3.74028389931578 -4.14319888904588 0 0 0 5 5 6 0.0678867196078732
"5809" 1 0.205684595643929 1 0 -2.53140808867559 -2.82246569067994 -3.79194498310525 0 0 0 2 2 6 0.723924456443409
"5810" 0 -0.113360477412969 1 2 -3.70810104604152 -2.39758768402664 -3.76757748746423 0 0 0 5 2 2 0.511381547567081
"5811" 0 0.109224876651319 1 2 -3.44353219617085 -2.1832188805295 -3.23274871317242 0 1 0 5 3 4 1.47112623319955
"5812" 1 0.588426331759422 1 2 -1.30685229284374 -1.00752833011851 -1.54069407531252 1 1 0 3 2 0 2.44411355064938
"5813" 1 0.399264795658513 0 2 -3.44845690315962 -2.90971689741795 -1.85282575662279 0 0 0 1 3 2 1.19914742904047
"5814" 1 0.567380351256254 1 1 -1.50537801809125 -0.637049377662085 -1.76208776283941 0 0 0 2 0 2 1.88889987556089
"5815" 0 0.102922023501746 1 2 -3.4121926494724 -2.49521704485144 -3.26600681381128 0 0 0 5 1 2 1.55323624177328
"5816" 0 0.141157133737578 1 1 -3.25012042703567 -1.57349343758271 -2.7508131897496 0 0 0 0 2 3 2.24518727507364
"5817" 0 0.0145902704774874 1 1 -3.77847910896256 -1.34995985313038 -3.53959544061792 0 0 0 1 1 1 1.29368396724289
"5818" 0 -0.319917859604082 1 0 -4.27179402128603 -3.64222452298054 -6.00786777274921 0 0 0 4 1 4 0.225317040353896
"5819" 0 0.0364890974212401 1 1 -3.7020520502634 -1.78354338091368 -3.28987923219055 0 0 0 10 5 3 1.02661786810079
