"A" "L_bin" "L_cat" "M_cont" "M_bin" "M_cat" "contY_binMcontM_EMint" "contY_catMbinM_EMint" "contY_catMcontM_EMint" "binY_binMcontM_EMint" "binY_catMbinM_EMint" "binY_catMcontM_EMint" "countY_binMcontM_EMint" "countY_catMbinM_EMint" "countY_catMcontM_EMint" "C"
"5604" 0 1 1 0.17645369489361 1 0 -2.73221826088507 -2.76036222064146 -4.09893733211313 0 0 0 2 1 8 0.656439107530815
"5605" 1 1 2 0.75914225773651 1 0 -0.43520582857897 -1.75811368975047 -1.65638870833907 1 0 0 2 3 1 1.58576821090733
"5606" 0 0 1 0.560806565815547 1 1 -2.22715087095101 -1.40757563209822 -2.16854065013398 0 0 0 3 0 2 1.96889260649353
"5607" 0 1 0 -0.221148099815451 0 1 -4.92452593708945 -2.66437840893911 -3.78422956220029 0 0 0 3 3 0 -0.0542691910218966
"5608" 1 1 0 0.581576122075186 0 1 -2.90240284917844 -2.43614528402646 -1.31265135460089 0 0 0 3 0 1 0.246687737845221
"5609" 0 0 0 -0.415082165011702 0 2 -5.55747823770076 -3.75476173215477 -4.34081708091636 0 0 0 5 4 4 -0.636014912966605
"5610" 1 0 1 0.462793400958381 1 1 -1.45272487431806 -0.278302255034 -1.52880561093533 0 1 1 2 1 1 0.563921677705707
"5611" 1 1 1 1.06321282589186 1 2 -0.0902507726921944 -0.0999060196482949 -0.0807298937092016 1 0 0 0 0 0 1.67714554203313
"5612" 0 0 1 -0.0393093344671546 0 2 -4.69968313419207 -3.35712809727344 -3.25373557277752 0 0 0 5 3 9 -0.0451877051180816
"5613" 0 0 2 0.37921552624966 1 0 -2.63839724999212 -3.18682593641302 -4.19036316681197 0 0 0 1 2 5 2.17204303042455
"5614" 0 0 1 0.182551317001429 1 1 -3.11670645182177 -1.3882594832613 -2.92777676445598 0 0 0 3 1 0 0.81416939956037
"5615" 0 1 0 -0.0873428476894801 1 1 -3.44523918194562 -1.57019430390146 -3.79683310202773 0 0 0 2 1 2 0.294943676075203
"5616" 1 0 1 0.845155296662378 1 2 -0.721451069244736 -0.938643386690596 -0.178595340074152 1 0 0 0 0 1 1.80739540126314
"5617" 0 0 1 0.228421722543972 0 1 -3.89712314691563 -3.11935489599908 -2.75500190002997 0 0 0 6 2 3 0.964042578955745
"5618" 0 1 1 0.240869449770567 0 1 -3.68710150889207 -2.24797943077844 -2.86291356547459 0 0 0 4 3 5 0.97622717648749
"5619" 0 0 2 0.105442768994288 1 0 -3.28232632568808 -3.31868369483701 -4.41842046593361 0 0 0 3 0 2 0.395800229107402
"5620" 0 0 0 -0.649506764275427 0 2 -6.1849906957773 -4.11566291886725 -4.97434622235247 0 0 0 6 3 4 -1.5089067951273
"5621" 0 0 1 -0.186819488715749 1 0 -3.59955667213126 -3.23906777220688 -5.12760293454877 0 0 0 6 7 9 -1.12140888743797
"5622" 0 1 2 0.636928972944683 1 2 -1.85255385725465 -1.53040700006962 -1.98979498391491 1 0 0 1 1 3 3.04807118289782
"5623" 1 0 2 0.449807296950284 1 1 -1.8607404135488 -0.37022631789144 -2.01782357100845 0 1 1 1 0 3 0.727072039319554
"5624" 0 1 0 -0.369116151188854 1 0 -4.44791737344382 -3.41184795486219 -5.57768513421376 0 0 0 7 2 8 -0.569354454841756
"5625" 1 1 2 1.06543731174208 0 2 -1.57063007022392 -2.26243287189904 0.244958040747451 0 0 1 0 2 0 1.79800216920008
"5626" 0 1 1 0.434876740178728 1 0 -2.18359848482824 -3.03517367515381 -3.40167659927155 0 0 0 2 1 4 1.17095491934314
"5627" 1 1 0 0.48175777806478 1 2 -1.65802644194762 -0.884659485140698 -1.2568062079419 0 1 1 3 1 3 0.742231866026975
"5628" 0 1 1 0.420473664978449 1 2 -2.43390818246355 -1.05448918136134 -1.86913083365451 0 0 0 5 2 0 1.6878134531512
"5629" 0 0 0 -0.243393965902199 1 0 -4.12557582696842 -3.65242647598344 -5.39173291780676 0 1 0 4 8 4 0.314382073414051
"5630" 0 0 2 0.207085241745256 0 1 -4.34822552937129 -3.47070903906215 -3.34979294596171 0 0 0 7 3 4 1.44025087358991
"5631" 0 0 1 0.292147847927445 1 2 -2.87036702952312 -1.96067395521091 -2.30707695982543 0 0 0 3 2 4 1.38792861350095
"5632" 0 1 0 0.081564890215119 0 2 -4.33893455372309 -3.2484972959741 -2.62530936186208 0 0 0 8 2 1 1.43445489445721
"5633" 1 1 2 0.922047621254122 1 1 -0.472013197184414 -0.0850536344559689 -0.567072105622664 0 0 0 0 0 1 1.53188948267479
"5634" 0 1 0 0.0680860171499711 0 0 -4.54431728305911 -4.7046003290753 -4.66692023641354 0 0 0 9 3 1 1.30470197055611
"5635" 0 1 0 -0.134346009032346 1 0 -3.98558628517115 -3.02402573803131 -4.88688604646559 0 1 0 1 2 3 0.43314954015333
"5636" 0 0 1 0.206092595866118 1 1 -2.76834178820797 -1.16126190156266 -2.79087085966484 0 0 0 4 0 4 1.11679883235589
"5637" 0 1 0 -0.10915921995651 1 2 -3.72823501952404 -1.971378703586 -3.21514939785771 0 0 0 2 0 1 0.945576835142473
"5638" 0 0 1 0.320644581187002 0 2 -3.89363804850369 -3.13913641056922 -2.11296982040021 0 0 0 3 6 3 1.67735261264438
"5639" 1 1 1 1.15494650190471 1 2 0.21497266324387 -0.599232754107218 0.426861841736683 0 0 1 1 0 0 2.62935569192741
"5640" 1 1 1 0.718509955628607 1 1 -0.588883137322566 0.0988388034556685 -0.581026096291952 0 0 1 1 0 2 0.669052733472063
"5641" 0 1 2 0.621823797751445 0 1 -3.25983300302241 -2.63818665768796 -1.81193939882123 0 0 0 2 1 4 1.87379310874279
"5642" 1 1 0 0.304403525533306 0 0 -3.4125124049482 -4.13648550452698 -3.20554437124713 0 0 0 2 7 4 -0.195631988619274
"5643" 1 1 2 0.747612140365086 0 2 -2.26951059753641 -2.29324369478112 -0.755378795166655 0 0 0 1 4 2 1.57187562986873
"5644" 1 1 1 0.947186020629578 1 1 -0.244921111607644 -0.449809159750503 -0.047815233800315 0 0 0 0 0 1 1.2730094616265
"5645" 0 1 2 0.534503498183827 0 0 -3.22168694304272 -4.3673769785888 -3.4039909463301 0 0 0 1 4 2 1.81355616985234
"5646" 0 0 1 0.114280412709594 0 1 -4.50273027113444 -2.61484217128614 -3.48949939968676 0 0 0 5 5 3 0.296672906479646
"5647" 0 1 2 0.237891650309476 1 2 -2.73567259403727 -1.37059100536628 -2.69408648810793 0 0 0 4 4 1 0.258458467278073
"5648" 0 0 0 -0.574119196261118 0 0 -6.24586510814785 -5.154535687508 -6.39737552603316 0 0 0 8 11 10 -1.33599370585073
"5649" 0 1 1 0.506914778174562 0 0 -3.02594968738112 -3.7594907044702 -3.16927284317546 1 0 0 2 6 6 1.47803290155237
"5650" 1 0 1 0.975526385114088 1 1 -0.574499749525978 -0.166367393109468 -0.625609479333181 0 0 0 0 1 0 1.8538674926365
"5651" 1 1 2 0.949534576635669 0 0 -1.54075654292838 -3.70030628448963 -1.57047983620081 0 0 0 5 0 1 1.32513553355409
"5652" 0 0 0 -0.086718035600104 0 2 -5.05311188435526 -3.8875088049697 -3.25342353922148 0 0 0 7 4 3 0.828639820171003
"5653" 1 1 2 0.466998270643849 1 2 -1.41131309077732 -0.923543552336229 -1.1147655963552 1 1 0 5 0 4 -0.41457826740207
"5654" 1 1 2 0.474307931463965 1 2 -1.41166719927344 -1.1039883600759 -1.38840348991378 0 0 0 3 1 2 0.0895079893906912
"5655" 0 1 1 -0.0936571963647069 0 0 -4.02702640354829 -4.40920585948688 -4.59761688405853 0 0 0 8 6 4 -0.469054386513311
"5656" 0 1 0 -0.418624318109934 0 0 -5.45016348617777 -4.63184704096579 -5.72353739018503 0 0 0 4 3 4 -1.22515180199923
"5657" 1 1 0 0.777643363134423 0 1 -2.747019121996 -1.72154483855146 -0.850319685052909 0 1 1 3 3 1 2.00732809563184
"5658" 0 1 0 -0.153335570245105 1 2 -3.97725090279311 -2.02113600304367 -3.23149401045835 0 0 0 4 1 10 0.100837090947422
"5659" 0 1 1 0.247202534516056 1 1 -2.49852100765777 -1.06649781754508 -2.91008584039418 0 1 0 1 1 2 1.23747663640899
"5660" 1 1 1 0.807659641123372 1 0 -0.400423142857509 -1.7762344165448 -1.8491120232607 0 0 0 2 1 0 1.16549726893404
"5661" 1 1 1 1.07518791174475 1 1 -0.110013369738755 0.365355154084488 -0.134677359936904 0 1 1 0 0 0 1.90546420527756
"5662" 0 0 0 -0.18435365141213 1 2 -4.19780884376131 -2.29438320434895 -4.08836115152227 0 1 0 7 4 2 -0.0484121981714276
"5663" 1 0 2 1.19452967609559 1 0 -0.0424578760323885 -1.66966877570417 -1.09761633917975 0 0 0 1 2 1 3.32126795362816
"5664" 0 0 1 0.415193151055788 1 0 -2.20234439403705 -2.81671397058538 -3.5628409267223 0 0 0 2 2 3 2.49768728522202
"5665" 0 1 2 0.0669054755628988 0 2 -4.25754708587702 -3.30984062491377 -2.70593851437112 0 0 0 5 2 4 -0.148760302177765
"5666" 0 0 1 0.124994399532119 0 0 -4.53888361175745 -4.63915979047597 -4.49003379146626 0 0 0 4 5 3 0.600991833804602
"5667" 0 1 0 0.21323749411328 0 2 -3.93834583634226 -3.2686759594802 -2.72574729069641 0 0 0 11 2 3 2.15740729174886
"5668" 0 1 0 -0.0163579622046325 1 2 -3.48678615461504 -2.06059718964953 -3.35546429380571 0 0 0 2 2 5 1.0542755016494
"5669" 1 0 0 0.302101952649086 0 1 -3.82699498431174 -2.5225062313437 -2.51911027357535 0 1 0 4 3 0 -0.167400388082294
"5670" 1 1 1 0.424830249245891 0 0 -2.84889749157953 -3.61697678570198 -2.64454841381185 0 0 0 5 3 3 -0.321607418774015
"5671" 0 1 2 0.446224002287636 0 0 -3.84988144670199 -4.33290875236362 -3.59937086882913 0 0 0 3 3 4 1.7256449732146
"5672" 0 0 1 0.00634777940814331 0 0 -4.76682498282059 -4.57018030974258 -4.54576926042264 0 0 0 14 8 5 0.350028089969688
"5673" 1 1 1 0.959786867650119 0 2 -1.49081856601627 -2.2320125544055 0.194482951612432 0 0 0 0 0 0 1.92001934086359
"5674" 0 1 2 0.591681711434931 1 2 -2.08342101301282 -1.83437591007033 -1.76653601205555 0 1 0 0 1 1 2.09701005781096
"5675" 1 0 1 1.00767497728296 0 2 -2.02065948940773 -2.45249058598042 -0.00324819547032153 0 0 1 2 1 0 1.96861127856361
"5676" 0 1 2 0.478934994866969 1 2 -2.10120722644312 -1.96223027464068 -2.05878398080906 0 0 0 2 2 3 2.13558994627687
"5677" 0 1 0 0.16845193370471 1 2 -2.97848103877161 -1.82216316329895 -2.62860418186992 0 0 1 3 0 2 1.93868522351988
"5678" 1 0 1 0.903180728925802 1 0 -0.596239752757263 -2.23151142124029 -1.66777629265523 0 0 0 0 1 3 1.96180109179178
"5679" 0 0 2 0.271344551349811 0 1 -4.1719517957018 -3.27180164990397 -2.9567636123854 0 0 0 3 4 3 0.485248702934643
"5680" 0 1 0 -0.0918920753749045 0 2 -4.94486666661006 -3.36086340234161 -3.60461845577653 0 0 0 2 5 1 0.359783508570795
"5681" 1 1 2 0.593915827082443 1 2 -1.00528538527499 -0.833190432737392 -0.506559862646754 0 0 0 2 1 1 1.42949283128276
"5682" 0 0 1 -0.0663571584587803 0 1 -4.56432954516729 -2.82257350751328 -3.40628094522271 0 0 0 1 5 2 0.134410044808763
"5683" 1 0 1 0.458533026206072 1 2 -1.2732808275792 -0.657349535498738 -1.86868171274458 1 1 0 3 1 2 -0.604283311356807
"5684" 0 0 2 0.152090170256161 1 1 -3.43002102633169 -1.45674697408481 -3.13371899849837 0 0 0 5 2 5 0.681884382052503
"5685" 0 1 0 0.0271378198839845 0 0 -4.32009119248207 -4.78086381543997 -4.59187556451032 0 0 0 5 1 0 0.791501087854368
"5686" 1 0 2 0.585231547122924 0 1 -2.63347637101457 -1.94936043331509 -1.58119879948374 0 0 0 1 2 0 0.101684674059201
"5687" 0 0 2 0.487238585526393 0 1 -4.12645015872021 -2.81380394775742 -2.69788044831611 0 0 0 6 4 3 2.05682399508164
"5688" 1 1 2 1.24390462428907 1 1 0.478337075392303 0.0924735769979185 0.58293348743028 1 0 1 1 0 0 3.00761342792416
"5689" 1 1 0 0.228978590491859 0 1 -3.62492358888199 -2.13567829271799 -2.45745633803731 0 0 0 4 0 2 -0.935185343898234
"5690" 1 1 0 0.487179290516883 0 2 -3.06943817223596 -3.2803392614517 -1.30308428516951 0 0 1 0 3 3 0.683850379553975
"5691" 0 0 1 0.261876350944162 1 1 -2.84503490237982 -0.877920324196878 -3.15328814989344 0 0 0 1 0 3 1.14496002615774
"5692" 0 0 2 0.338595410077564 1 1 -2.67499773367214 -1.43821961974205 -2.80794207160033 0 0 0 5 0 4 2.35754192535859
"5693" 0 0 1 0.0936139296510324 1 1 -3.25513764333711 -1.21751133330904 -2.80989785052155 0 0 0 1 1 7 0.495380697351567
"5694" 0 1 2 0.539059771532018 1 2 -2.01232638375149 -1.554188771989 -1.74336321488857 0 0 0 4 4 1 2.14234296290063
"5695" 0 0 2 0.420434241619218 1 1 -2.49524331437493 -1.05839750742919 -2.70106241821983 0 0 0 3 0 2 2.14297202444751
"5696" 0 1 2 -0.01175288377283 0 1 -4.38411370867868 -2.57669189527671 -3.439297353616 0 0 0 4 2 3 0.412388102102677
"5697" 1 0 1 0.940436550836944 1 1 -1.00754055813531 -0.168639471299999 -0.690558215626 0 0 0 0 0 1 1.61144892405744
"5698" 0 0 1 0.00118617843333865 0 1 -4.84141107646202 -2.88449897479656 -3.46456297207884 0 0 0 7 2 2 0.478575252364047
"5699" 0 1 1 0.620062580939928 1 1 -2.06026726182631 -0.453585742183901 -1.69324954757612 1 0 0 4 1 1 1.80679996404861
"5700" 0 0 2 0.00876894047379592 0 2 -4.50067316609124 -3.52775813829263 -3.00826165136645 0 0 0 4 3 3 0.728140277564207
"5701" 0 1 1 0.380643702999535 0 1 -3.67309759243322 -2.47474993461516 -2.26600283794665 0 0 0 4 6 0 1.40517839304452
"5702" 0 0 1 0.428337381516583 0 2 -3.71904289165287 -3.11499301905008 -2.24825477802568 0 0 0 4 5 2 1.53100923203696
"5703" 1 0 1 0.970969193565286 0 1 -1.90245086744013 -1.82015885543299 -0.580592280917079 0 0 0 0 1 0 1.66966963995614
"5704" 1 0 0 0.405541972973452 0 1 -3.65416037473054 -2.33257820765936 -2.34640035531232 0 0 0 3 4 2 0.896141482365243
"5705" 0 1 2 1.168649718259 1 1 -1.09731758431517 -1.06677288822822 -0.683575010792943 0 0 0 2 0 1 4.81300192432928
"5706" 1 1 1 0.941768921329966 1 1 -0.185578546199654 0.198514576705078 -0.355164080698061 0 1 1 1 0 1 2.15267783317946
"5707" 0 1 1 0.498147545474775 1 0 -2.293828128827 -2.47253982802275 -2.86336967385443 0 0 0 0 2 7 2.00558328556899
"5708" 1 1 1 0.888747226354963 0 2 -1.57336001795994 -2.12093408463207 0.00456178739331081 0 0 0 1 2 0 1.84976850885256
"5709" 1 1 1 0.958278916771993 1 2 -0.337919136732435 -0.0437330675389658 0.224997617093556 1 0 0 1 0 0 1.28863143493341
"5710" 0 0 1 0.151164020795745 1 2 -2.87062828822054 -1.86374910735731 -2.64892207191519 0 0 0 4 1 2 0.717754745408409
"5711" 0 0 1 -0.169717195646708 0 0 -4.97274451965013 -4.83467696744254 -4.93941598721305 0 0 0 5 6 5 -1.42031526830904
"5712" 0 0 0 -0.185823431367459 1 1 -4.08762097236319 -1.62036267587375 -4.43476016681134 0 0 0 4 0 6 0.483788647056117
"5713" 0 0 1 0.152835374809941 1 1 -2.9754107517064 -1.11032741715745 -2.72412458055323 0 0 0 4 1 7 0.956362895500465
"5714" 0 0 0 -0.437603416006022 0 2 -5.62050875557552 -4.08708307864143 -4.35239622227168 0 0 0 9 8 1 -0.925937201396915
"5715" 0 1 2 0.484209805704051 1 1 -2.09994334295449 -0.848817335327226 -2.43853307419151 0 0 0 1 0 2 2.14049772049572
"5716" 0 0 1 0.00855750399570246 1 1 -3.54012359575592 -1.15989460137307 -3.24293854312478 0 0 0 1 1 3 0.552478119496782
"5717" 1 1 0 0.261764440597077 0 2 -3.5377220486549 -2.96454821742524 -2.28259574169901 0 0 0 9 3 1 -0.689693488191187
"5718" 1 1 1 1.42373018439572 0 2 -0.78156328083881 -1.99236198887683 1.30766957691933 0 0 1 1 3 0 2.75835592241443
"5719" 0 0 1 0.628999476445655 1 1 -2.32864356395611 -1.56723818884917 -2.16069487316942 1 0 0 0 1 2 1.71953777378257
"5720" 1 1 0 0.851680495233517 1 1 -0.808364545293952 -0.201466495815933 -0.794018513642914 0 1 0 0 0 0 1.75058602381897
"5721" 0 1 2 0.0563741520631163 0 1 -4.2550871850115 -2.76017128171482 -2.91878765452576 0 0 0 4 3 1 -0.00623365075554339
"5722" 0 0 1 0.240651074301587 0 1 -4.20672037489003 -3.00796251162012 -2.96215436747433 0 0 0 5 0 5 1.09665206875825
"5723" 0 1 0 -0.073228453207332 0 0 -4.49164497863696 -4.51968123328459 -4.77583489638082 0 0 0 9 5 5 0.218206451420896
"5724" 1 1 2 0.988701345343862 1 0 -0.518655273601721 -1.89902215453482 -1.27498884783722 1 1 1 0 1 1 1.59101334963996
"5725" 1 0 2 0.744226945317038 1 2 -1.07408497351868 -0.777930808931504 -0.587230587125134 1 0 0 1 1 2 0.916895136405671
"5726" 0 1 0 0.244322075740298 0 2 -3.97045806945105 -3.15825024097741 -2.57304811232823 0 0 0 5 2 2 2.47366819528286
"5727" 0 1 2 0.0575831474877133 0 0 -4.40403341323031 -4.45626690718498 -4.56149267728268 0 0 0 5 7 2 0.577574337149037
"5728" 0 0 0 -0.308028173612462 0 0 -5.71568004768426 -5.27400534562887 -5.47512173558795 0 0 0 5 6 3 -0.209388004070568
"5729" 0 1 0 0.379118225168911 0 0 -4.01250258201923 -4.53473243318148 -3.80481112452057 0 0 1 4 3 4 2.68688874792219
"5730" 1 0 2 0.505087392868395 1 1 -1.61894077115337 -0.0732437950266769 -1.81890319598449 0 0 0 3 0 0 -0.11372464512493
"5731" 0 0 1 0.353536964356423 1 1 -2.98570809097401 -1.09647150285257 -3.01182188312253 0 0 0 1 2 4 1.2290870457594
"5732" 0 1 0 0.36873978486116 1 2 -2.30526990041968 -1.62109677942349 -2.31436096498906 0 0 0 2 1 1 1.96926422123924
"5733" 0 0 1 0.754054961729314 1 1 -1.60010594018552 -1.03344621746283 -1.82797512125998 1 0 1 0 0 1 3.36173123877213
"5734" 1 0 2 1.10493716426454 0 2 -1.88161034499889 -2.78950263445335 -0.265511490360409 0 1 1 1 1 0 2.7240729514363
"5735" 1 1 2 0.959798649865886 1 2 -0.36581431119536 -0.99432410376724 -0.197518695170163 1 0 0 0 1 0 1.58051427464473
"5736" 0 0 0 0.0775462811287922 1 1 -3.62819525115437 -1.42525467444402 -3.76673396224796 0 0 0 3 2 3 0.936217422643107
"5737" 0 0 1 -0.137161769891552 0 0 -4.75076170237338 -4.50429570530855 -5.04574306433666 0 0 0 9 5 10 0.28856745812637
"5738" 1 1 0 0.348940513800249 1 2 -1.76173698759179 -0.927518797475274 -1.63474806574676 0 0 1 2 0 0 -0.463864330536862
"5739" 0 1 0 -0.230483671416881 0 2 -5.18861433068814 -3.45139009136865 -3.89888278314856 0 0 0 5 6 3 -0.888124625158489
"5740" 1 1 0 0.34376819287271 1 2 -2.27373600358194 -0.76636248167218 -1.5201568032938 0 1 0 0 1 2 0.152938514650619
"5741" 0 1 2 0.421419444830451 1 1 -2.41706715568586 -1.01588335644063 -2.35917809799426 0 0 0 3 0 4 1.58437374502173
"5742" 0 0 0 -0.301858384012751 0 1 -5.41242143919595 -3.11821470783118 -4.569986086948 0 1 0 10 5 5 -0.0170986221447398
"5743" 0 1 1 0.502143662962371 1 2 -1.64986119100857 -1.73712458594759 -1.75798003141699 1 0 0 2 2 2 1.1229076852003
"5744" 0 0 0 -0.253313747666134 0 1 -5.60647287208182 -3.25912559000828 -4.39914619607429 0 0 0 6 3 3 0.559730971744139
"5745" 0 0 1 0.379502008912906 0 1 -3.64867019562166 -2.4498053855776 -2.79338186258155 0 0 0 2 2 3 1.5162356302887
"5746" 1 1 1 0.682610826878918 1 0 -0.735726041022299 -1.70372591584397 -2.16506061983306 0 0 1 0 1 2 0.518042480585888
"5747" 0 0 1 0.536314720979113 0 2 -3.13823507987947 -3.23429794299728 -1.80792533791715 0 0 0 4 3 4 2.10153394351811
"5748" 0 0 1 -0.090029382345601 1 1 -3.40189959793633 -1.31948513223358 -3.71767752478238 0 0 0 4 1 3 -0.543132681324724
"5749" 0 0 1 0.151947928441103 1 0 -3.27128115622788 -3.19506310004972 -4.13197197893408 0 0 0 5 4 6 0.898850869415903
"5750" 1 0 2 1.0092669462751 1 2 -0.233241116664065 -0.725261522097918 -0.267841876709285 0 0 1 0 0 1 2.34346765507607
"5751" 0 0 0 0.0419147651635155 0 1 -4.70416329799717 -3.37769838955736 -3.20916602738732 0 0 0 4 1 3 1.95091376280208
"5752" 1 0 1 0.217273888402506 1 0 -2.27734866123367 -2.32528246685246 -3.66577800712135 0 0 0 1 3 3 -1.13030544263062
"5753" 1 1 2 0.517948485465326 1 1 -1.39363837243588 -0.106710271008044 -1.40477268254788 0 1 0 1 0 1 1.11840529435368
"5754" 1 1 1 0.853648923390252 1 2 -0.301409384215318 -0.428300674559867 0.0389209125504607 1 0 0 0 1 0 1.18866835907291
"5755" 1 1 2 0.483437892467105 1 1 -1.28377622092837 -0.160544744023455 -1.70510026422229 0 0 0 0 0 0 0.0780014339165106
"5756" 1 1 2 0.69752096329766 0 1 -2.28473995189609 -1.93706877912905 -1.00535867559062 0 0 0 3 1 1 0.875134710046513
"5757" 0 0 1 0.207230684167239 0 2 -3.9005998563196 -3.4775138775929 -2.5556801252307 0 0 0 2 4 1 1.28761803968981
"5758" 0 0 0 -0.0250702518276316 0 2 -5.32897437209753 -3.70068713220256 -3.65229618869501 0 1 0 6 4 1 1.24496324270143
"5759" 0 0 0 -0.00478271784673046 1 1 -3.69440783093347 -1.54823337471349 -3.71465438076019 0 0 0 6 1 3 1.27648097816183
"5760" 1 1 1 0.791722063105934 1 1 -0.696180402636776 0.362978886053895 -0.559368402730545 0 1 0 0 0 0 1.05452599102748
"5761" 1 0 0 0.428893041217556 1 0 -1.84288162798627 -2.03735213194565 -2.96832349945318 0 0 0 0 2 2 1.08228474604579
"5762" 1 1 0 0.768256379079856 0 1 -2.59832869171536 -2.06911638592928 -0.787214373362246 0 0 1 0 4 0 1.78415767135472
"5763" 1 1 0 0.506761771810683 0 2 -3.00042655604292 -2.66166737591863 -1.35786451249985 0 1 0 0 3 1 1.59533947148225
"5764" 1 1 1 0.619718081326123 0 2 -2.68446391915438 -2.48238155668533 -0.974430863495567 0 0 0 1 2 0 0.42456839774119
"5765" 0 1 2 0.0986885670113581 1 0 -3.00677458786943 -3.21327711795842 -4.03306763674685 0 0 0 4 5 7 0.219257341825375
"5766" 1 1 2 0.819036552039634 0 1 -1.94530298212999 -1.84740723574975 -0.906878112405462 0 1 1 2 2 2 0.272619501330454
"5767" 0 1 1 0.431915343776462 0 0 -3.67890469059932 -4.1374152974803 -3.32703679707968 0 0 0 5 3 6 1.27955012229436
"5768" 0 1 1 0.488647785394409 1 2 -2.15532554645323 -1.31413575324786 -1.60726588581705 0 1 0 2 2 1 1.56146153363556
"5769" 1 1 1 0.532974142103559 1 2 -1.11945682778442 -0.844218908919381 -0.751134195994591 0 1 0 2 0 1 -0.377176998608701
"5770" 0 0 2 0.278369922185266 0 2 -3.8813481632126 -3.2763636124215 -2.27778204099174 0 0 0 6 1 5 1.69075762573576
"5771" 0 0 0 -0.00480891021629023 1 0 -3.47083747256751 -3.28774672441977 -4.34395883717441 0 0 0 5 4 1 1.46334930237008
"5772" 0 1 1 0.704110873353563 1 2 -1.4022442106533 -1.55873864558773 -1.43053249374624 0 0 1 3 1 1 2.1621042471397
"5773" 1 1 2 0.857906113719084 1 2 -0.784556202406534 -0.539170151657695 -0.00630622262180142 1 0 0 0 1 0 1.45142078884129
"5774" 0 1 0 -0.0178685154394884 0 2 -4.2435927789571 -3.50198145090746 -3.24098615202005 0 0 0 6 5 5 1.37256849795099
"5775" 0 1 2 0.188309141097627 1 0 -3.1603370275815 -2.95759095231303 -4.39862128921389 0 0 0 2 3 1 -0.645438910471568
"5776" 0 0 2 0.531340045383694 0 1 -3.41637805235614 -3.11811714923358 -2.32249067914722 0 0 0 7 3 2 2.15841242294012
"5777" 0 0 1 0.321622427848207 0 0 -3.85297377910257 -4.6520192773427 -3.99595881984839 0 0 0 9 6 6 1.30196037103289
"5778" 0 0 0 -0.285363745369599 1 2 -4.44955585356582 -2.35037630907798 -3.83302229597088 0 0 0 7 1 9 0.00706243016478625
"5779" 1 0 1 1.09367716770478 1 2 -0.168334125821779 -1.03257537581352 0.411675883515796 0 0 1 0 2 0 2.16092514992391
"5780" 1 1 1 0.944244505131717 1 2 -0.72434445433109 -0.843037021204843 -0.330665889080015 0 0 1 0 0 0 1.26403258289279
"5781" 0 0 2 0.344365368027638 0 0 -4.25750155852268 -4.57835576242271 -4.20208565052096 0 0 0 6 5 5 1.69646586107987
"5782" 1 1 1 0.786336401584037 0 0 -1.94678084954062 -3.41253490759134 -2.13658906737137 0 0 0 1 5 3 0.330551704636811
"5783" 0 1 2 0.422248769561798 1 1 -2.29773223617214 -1.29440488918421 -2.11318717472394 0 1 0 6 0 3 2.06497165295123
"5784" 1 1 2 0.76136384389954 1 2 -0.988003371904023 -0.89925627592275 -0.33885870520668 1 0 1 0 0 1 -0.390302736225848
"5785" 0 1 2 0.394238010402059 1 0 -2.24188749664432 -2.62912693347701 -3.37001781776553 0 0 0 1 2 3 0.959072996552154
"5786" 0 0 1 -0.32509402149579 1 1 -4.20496997214693 -1.40046354020858 -4.23072180983209 0 0 0 0 3 2 -0.714040180251428
