"A" "M_cont1" "M_cont2" "M_bin1" "M_bin2" "contY_2contM_mint" "contY_binMcontM_mint" "contY_2binM_mint" "binY_2contM_mint" "binY_binMcontM_mint" "binY_binMcontM_mint" "binY_2binM_mint" "C"
"5418" 1 0.21788164885524 0.0690055605747073 0 1 -3.71311620347618 -3.84305918896721 -2.72036164598874 0 0 0 0 -0.120100434112989
"5419" 1 0.590800380935851 0.370234465680359 1 1 -1.47281393331393 -0.340551316904337 0.720662425481375 0 0 0 0 0.920785036058028
"5420" 0 0.151141792378952 0.4781521811624 0 1 -3.9171524558524 -4.50581010730358 -3.36241525272291 0 0 0 0 1.94910212141966
"5421" 0 0.0230193451036438 0.0132876163121104 0 1 -4.87493240211344 -4.86997280913481 -3.36015368044095 0 0 0 0 1.05598728371066
"5422" 0 -0.523204842772356 -0.527630296068047 0 0 -6.48762827886044 -5.70277359310456 -5.13672657790029 0 0 0 0 -0.754573016857187
"5423" 0 0.424655427292139 0.381484907165749 1 0 -3.27773472935528 -2.10705409438665 -3.2085028928643 0 0 0 0 2.36606627408174
"5424" 0 -0.31819466133549 -0.256210638502486 0 1 -5.90263079348128 -5.1782878769269 -3.60160918595566 0 0 0 0 0.403602219515548
"5425" 0 0.382778441964714 0.672848379119514 1 1 -3.2335976258007 -2.55921605892894 -1.46364346767734 0 0 0 0 3.38348817309616
"5426" 0 -0.129877004104932 -0.132692019046436 1 1 -5.31465002232581 -3.32621030845955 -1.5429849805043 0 0 0 0 0.91911617426748
"5427" 0 -0.0453198968646794 -0.296032987288806 0 0 -5.55482138694625 -5.12871487162196 -4.85299929327324 0 0 0 0 0.127338918715819
"5428" 0 0.0441065129418973 0.342269437650288 1 0 -4.28940663613554 -3.16032542335671 -2.80600737118529 0 0 0 0 1.7679322011292
"5429" 1 0.463179681342863 0.371343836603254 1 1 -2.40615439622622 -0.56038875328312 0.555016213136154 0 0 0 0 0.918605525211921
"5430" 0 -0.0468573867275645 -0.0114918728875366 0 1 -5.04725108326351 -4.93298595977722 -3.78420103519156 0 0 0 0 0.846560217799576
"5431" 1 0.285083583655542 0.166560939708678 1 1 -3.16698827371244 -1.33155806587508 1.00675423345762 0 0 0 1 0.343704748676664
"5432" 1 0.499227675936217 0.411157673443891 1 0 -2.38476119709913 -0.409208292199142 -1.66962124856714 1 0 0 0 1.63316800933614
"5433" 1 0.357135472046012 0.386634156873529 0 0 -2.57576753228505 -3.6850142872209 -4.29245287282073 0 0 0 0 0.292026518057295
"5434" 0 -0.0542115203240655 0.0343461830496659 0 0 -4.97569559455035 -5.26014938360346 -5.05736659009499 0 0 0 0 1.14782269367933
"5435" 0 -0.223801477950187 -0.596554706404998 1 0 -6.02243586966343 -3.80287813647274 -2.90906606072125 0 0 0 0 -0.608608481279749
"5436" 0 -0.123260804214281 0.194517842892018 1 1 -4.44919661463676 -3.0637174053797 -1.55281065415994 0 0 0 1 0.725259992064694
"5437" 1 0.277874538288131 0.230280675879521 0 0 -2.98449705289583 -3.74233797636541 -4.32290538438414 0 0 0 0 0.273607785964653
"5438" 1 0.345341957287902 0.0180273675828561 1 0 -3.15107282087757 -0.854764921015425 -1.72111186583504 0 0 0 0 0.233791624510315
"5439" 1 0.694641976885741 0.682634951351454 1 1 -0.29899046972542 0.0300979819347857 0.695583164700542 0 0 0 1 1.70395225290007
"5440" 0 -0.00887441240302383 0.291210166293159 0 1 -4.24867882835313 -4.93710908777957 -3.69505347952771 0 0 0 0 1.47624336928345
"5441" 0 -0.0227615307082848 -0.0858388053410716 1 0 -5.02046002364806 -3.07101466171614 -3.36669712986734 0 0 0 0 0.558709491353166
"5442" 1 0.516411571193456 0.417804213547822 1 1 -1.60421934474962 -0.202384639325975 0.654738121554949 0 1 1 0 1.20809530408615
"5443" 0 -0.0257204278242467 0.12563938463457 1 1 -4.68108777103979 -3.0911840592798 -1.39735884348142 0 0 0 0 1.49518482811272
"5444" 1 0.431200012853563 0.361278266372827 1 1 -2.58413355349204 -0.76668239329611 1.17893006173216 1 0 0 1 1.39558216512183
"5445" 1 0.3143458613271 0.161452228003234 1 0 -3.1858443080203 -0.575173930793436 -1.53309144225624 0 0 0 0 0.484294166775932
"5446" 0 -0.159852514374725 -0.293393924764667 1 0 -5.30946025863507 -3.29852298509695 -3.26282999582855 0 0 0 0 0.496787049544988
"5447" 0 0.341473772485194 0.565919464938208 0 1 -3.46842156570959 -4.21125117840612 -3.34418516307944 0 0 0 0 2.90986159130581
"5448" 1 0.381167466179862 0.519123821905209 1 1 -1.92665844082903 -0.6408950893694 0.792617237319235 0 0 0 0 1.11558101894188
"5449" 0 -0.434096752614529 -0.574474270965231 1 0 -6.49698086466872 -4.11493188495639 -3.38239765895633 0 0 0 0 -0.378489015273618
"5450" 1 0.309552259524217 0.320121190880649 1 1 -2.89441223478705 -1.20786968074468 0.913868139782216 0 0 0 0 0.733520020679882
"5451" 0 0.114659660003136 0.224190032660446 0 0 -4.30222429101851 -4.48023752020875 -4.59048797574567 0 0 0 0 1.37548584270777
"5452" 0 0.0628976432662026 0.201360589662002 1 1 -4.50234973495501 -2.81782572375424 -1.09450858805653 0 0 0 0 1.79839881510046
"5453" 0 0.0860748105376127 0.40074331122179 0 1 -4.12927293072437 -4.72568457815835 -3.18649092989447 0 0 0 0 2.57958799690487
"5454" 1 0.577899149441149 0.457098223486802 0 1 -1.86158431335615 -2.96277445078277 -2.5264921448802 0 0 0 1 1.35178229817853
"5455" 0 -0.0995535981763922 0.0857348710889878 1 0 -4.66395511208075 -3.26187626402347 -3.28159075339542 0 0 0 0 0.950691510421751
"5456" 1 0.433089558382999 0.50370919803971 0 1 -2.02745154942163 -3.33918069636523 -2.9510554020266 0 0 0 0 1.53523874752247
"5457" 1 0.253652900563998 0.363832661389541 0 1 -3.08647793583455 -3.75530425032597 -2.11708374764764 0 0 0 0 1.13785868909606
"5458" 0 0.189441776692464 0.337125914588872 0 1 -3.84138699316493 -4.86778023453114 -3.62392862720434 0 0 0 0 2.37405985533369
"5459" 0 -0.0315510638880036 0.067394997655679 1 0 -4.89943691939195 -2.86990708018885 -3.25159419678823 0 0 0 0 1.14757444537682
"5460" 0 -0.105882160242312 -0.145176585953262 1 1 -5.06185668374371 -3.41523769163901 -2.13047466873504 0 0 0 0 0.533249360022027
"5461" 1 0.0670783799145293 0.0732037157062535 0 1 -3.98714927379259 -4.5290671555838 -2.76537167270736 0 0 0 0 -0.112727542923608
"5462" 0 -0.06363898963187 0.0676716287162533 1 0 -5.30952100278503 -3.01424524244419 -2.93581125519359 0 0 0 0 1.69230942279548
"5463" 1 0.171256136343919 0.109515378823325 1 0 -3.70596625206737 -1.66317888105952 -1.62492255624173 0 0 0 0 -0.109829263272727
"5464" 1 0.207732989667044 0.0804488638520608 1 1 -3.48270783532453 -1.60108054051393 0.83129693767847 0 0 0 1 0.163856499757257
"5465" 1 0.113361618908801 -0.0892181578680998 0 0 -4.22095186288478 -4.16488079576661 -4.13152304410005 0 0 0 0 -0.668617591596284
"5466" 0 -0.183510192959801 -0.152887988323279 0 0 -5.6051676625587 -4.95924771128626 -5.07422305594326 0 0 0 0 0.224036924721229
"5467" 1 0.434717614942484 0.28261885834963 1 0 -2.3425069363433 -0.733000585844906 -1.55129894363913 0 0 0 0 0.699270224733002
"5468" 0 -0.0849065850043397 -0.0749534964446821 1 1 -5.06085444015595 -3.13513141187228 -1.22403616476731 0 0 0 0 0.74560353120811
"5469" 1 0.334907976819102 0.263045445132604 0 0 -2.98497799799529 -3.44045763043425 -3.76678056473839 0 0 0 0 0.822853127511743
"5470" 0 0.278151918300794 0.317373420717831 1 1 -3.67598478229995 -2.67000341558982 -1.44831397488201 0 0 0 0 2.42583422653024
"5471" 1 0.579381947847001 0.560486721811308 0 0 -1.4399827205108 -2.97167355366847 -4.01398862528795 1 0 0 0 1.83706170025594
"5472" 1 0.976981153069484 1.09639968930126 0 1 1.18506595818643 -2.3616581549719 -2.3317896837343 0 0 0 0 3.6416660675409
"5473" 1 0.382766855070166 0.64401663611006 1 0 -1.85402630558605 -1.10861884151238 -1.49205864156996 0 1 1 0 1.2812140491686
"5474" 1 0.375629841258484 0.0615142405521879 0 1 -2.9634517017598 -3.93553932396122 -2.93709826396184 0 0 0 0 0.0951989700070989
"5475" 0 0.0544122037717873 0.169182497495155 0 0 -4.59189084159779 -4.8459635416409 -4.87439401737089 0 0 0 0 1.31505117682302
"5476" 1 0.752306574072932 0.803963260520391 1 1 -0.53821891563438 -0.0199328076220468 0.491120643958843 0 1 1 1 2.18172674575934
"5477" 0 -0.179507668155254 -0.026037702282953 0 1 -5.36633932657108 -5.40397053621232 -3.56772074358426 0 0 0 0 0.605178294881333
"5478" 0 0.192625813669815 0.273216747122311 0 1 -3.92709015523246 -4.39217746479383 -3.30310366865428 0 0 0 0 1.97893493233047
"5479" 0 -0.0945757189289229 -0.111159375286581 0 1 -5.40574939639883 -5.1749943225567 -3.78346791432663 0 0 0 0 0.585206631589771
"5480" 0 -0.0638754343479073 0.111096906068225 0 1 -4.46003671917216 -4.79422435346725 -3.80572497624552 0 0 0 0 1.65076168821999
"5481" 0 0.089683034810013 0.157345918519189 1 1 -4.80775635021018 -2.93751689032406 -1.65080616553182 0 0 0 0 1.5249564641271
"5482" 1 0.392513058945511 0.763635338522015 0 0 -1.74830788232664 -3.6224732180711 -3.97837779063759 0 1 1 0 1.43162284512617
"5483" 0 -0.186934575092523 -0.097350295920089 1 0 -5.41807379883724 -3.53266095511608 -2.87868489592975 0 0 0 0 0.931232081221029
"5484" 1 0.628840676889686 0.545756110272979 1 1 -1.33715590298654 -0.37026087497591 0.425387648501762 0 0 0 1 1.54980980821092
"5485" 1 0.50707593033933 0.339376133277163 1 1 -2.25979017667955 -0.880870858723231 0.594206229469679 0 0 0 0 0.639818809549712
"5486" 0 0.00633036757329689 -0.00964835935214386 0 1 -4.97988911525529 -5.01295399597527 -4.34808961770374 0 0 0 0 0.790899014496011
"5487" 1 0.597574485083925 0.671823794604734 0 1 -1.22201535339135 -3.24327160530997 -2.54163863706495 0 0 0 0 1.56056277784705
"5488" 0 0.117791410398525 0.263413902248406 1 0 -4.48940467179787 -2.58895962616722 -2.73968140564715 0 1 1 0 2.05552738346941
"5489" 1 0.355858286629756 0.0816715194946253 0 0 -2.89568352171167 -3.72351615170693 -3.93554319109281 0 0 0 0 0.412648983228824
"5490" 1 0.777712748476447 0.996439291729458 1 0 0.264029321311066 0.49274854327071 -1.22229628363409 0 1 1 0 2.39146721882403
"5491" 1 0.263828080774608 0.380414278619709 1 1 -2.6214908402231 -0.872896581563244 0.953472867963464 0 0 0 0 0.740158400723094
"5492" 0 0.224837763445785 0.647924794913998 1 1 -3.42216537335916 -2.58010663283014 -1.7206792828728 0 0 0 0 2.55109214829412
"5493" 0 0.037215824423228 -0.13007025776634 1 1 -4.8209202406813 -3.17189048372048 -1.48711582363124 0 0 0 1 1.26514187478482
"5494" 1 0.362648123619565 0.101714661070226 1 0 -3.04748580060763 -0.882652113688495 -1.75467450961478 0 1 1 1 -0.0849087022591455
"5495" 1 0.471649864423501 0.232332541459127 1 0 -2.25037442368114 -0.602920162283568 -1.55586129887247 0 1 1 0 1.01798308831584
"5496" 0 -0.0311399517546734 0.0552856143638813 0 0 -4.81583652029208 -5.31637438989211 -4.61126965999944 0 0 0 0 1.29924254668252
"5497" 1 0.154080899973809 0.29916628772076 1 1 -3.31544637631749 -1.34260714052879 0.634818954106732 0 1 1 1 0.578133274838908
"5498" 1 0.139974719153566 0.0329057065650215 0 0 -4.00969931658058 -4.14716546275837 -4.33401141092229 0 0 0 0 -0.412231550941514
"5499" 1 0.538498102240128 0.502552634020373 1 0 -1.96018274073902 -0.336251185348581 -1.87550293797543 0 0 0 0 1.2496711969818
"5500" 1 0.548741261459552 0.612131537605518 1 0 -1.09226088716113 -0.516118446969119 -1.71249523748462 0 0 0 0 2.1217574061365
"5501" 0 -0.0990417504984692 0.0968354142129203 0 1 -4.8243793689105 -4.60210352389992 -3.66646687657103 0 0 0 0 0.935412062180821
"5502" 0 0.113217589444373 0.0572516593741607 0 1 -4.36046857346794 -4.60912302940017 -3.96408720101186 0 0 0 0 1.68972308799558
"5503" 1 0.475937492758221 0.585311188487981 1 1 -1.62665549685045 -0.987397475683614 0.486296791439731 0 1 1 1 1.58503643343341
"5504" 0 -0.197659679094114 -0.208899840370727 0 0 -5.31557165175073 -4.98487593391852 -4.48513166554316 0 0 0 0 0.830236837629834
"5505" 1 0.2459933350424 0.228708199112626 0 1 -3.23331409824626 -3.61210916569805 -2.6468569771709 0 0 0 0 0.507526705509823
"5506" 0 -0.115616609662893 -0.261308072541676 0 0 -5.64968275043077 -5.18395172181226 -4.96586418948661 0 0 0 0 0.485764696149597
"5507" 0 -0.22279010260818 -0.255729946742721 0 0 -5.39829070019192 -5.06064625186891 -4.84306958413258 0 0 0 0 0.279950950549247
"5508" 0 0.0651996259520095 -0.0544511999718474 0 1 -5.10565159957147 -5.06717543437352 -3.66209810995238 0 0 0 0 1.09358109785538
"5509" 0 -0.148848887907807 -0.0149120612526585 1 1 -5.48897333357427 -3.32930793201482 -1.53839106636766 0 0 0 0 0.97883046120086
"5510" 1 0.34282368104616 0.212676449663059 1 1 -3.19267034258025 -0.729528271184705 0.516822615593206 0 0 0 1 0.402091658686746
"5511" 0 -0.426868109989503 -0.294855875529632 0 0 -5.89283378986569 -5.47379999628396 -5.18455662487828 0 0 0 0 0.0508826343632607
"5512" 0 -0.0686895229702889 -0.111406456006141 0 0 -5.16569419580358 -4.98762467068386 -4.97815865006708 0 0 0 0 1.00565166887254
"5513" 0 0.210274568534774 0.414732843875629 1 1 -3.55708357613102 -2.62445666054421 -1.23547802888821 0 0 0 0 2.34501363982512
"5514" 0 0.263911795018111 0.530850696381757 1 1 -3.5057140408466 -2.68138703522858 -1.55634533588414 0 0 0 0 2.10226449498476
"5515" 0 0.172312348016912 0.182568890140969 1 0 -4.16911366592136 -3.06194873629192 -3.22360695361078 0 0 0 0 2.13664797815515
"5516" 0 -0.200189798292531 -0.187264133172155 0 0 -5.34367196804584 -5.3558163279758 -4.72074033145147 0 0 0 0 0.784055290580453
"5517" 1 0.638329534642367 0.606053194428375 1 0 -0.844850165353025 0.206664477023723 -1.47357201920714 1 0 0 0 1.8095683741802
"5518" 1 -0.103514022594103 -0.107141345420245 0 1 -4.91586324273137 -4.4368500097047 -2.38913286813017 0 0 0 0 -1.21560597488651
"5519" 1 0.535780718900521 0.571782399462715 0 1 -1.66372113452111 -3.07151062555986 -2.32567453944112 0 0 0 0 1.52168456496789
"5520" 1 0.427187280629075 0.331157372191645 1 0 -2.41163977242351 -0.859984774627384 -2.14292524070765 0 0 0 0 0.364852545173547
"5521" 0 -0.110625255417562 -0.046856065654714 0 1 -5.3112772130649 -4.86277871513518 -3.75504218973386 0 0 0 0 1.0295830755726
"5522" 0 -0.22801339453689 -0.113481122944644 0 0 -5.10879961860894 -5.28247854642193 -4.94419715500987 0 0 0 0 0.516748647324536
"5523" 1 0.649053475269306 0.67309017657848 1 0 -0.982908516462291 0.0104796472464355 -1.54256190463956 0 0 0 0 1.43381228339354
"5524" 0 0.39017794405639 0.564620743577828 1 1 -3.04668739768762 -2.2411724209048 -1.4176281343153 0 1 1 0 2.83180934829636
"5525" 1 0.115460449280189 0.118769880068067 1 0 -3.99888389112647 -1.77640015876677 -1.94772241919155 0 0 0 1 0.170370317283172
"5526" 0 -0.135089974501418 -0.112366204530083 1 0 -5.09806833469807 -3.17401715698558 -3.15159873627002 0 0 0 0 0.755240703012329
"5527" 1 0.756350239484081 0.736201734407326 1 0 -0.547546253410722 0.0499291460233439 -1.70746014804146 0 0 0 0 2.24251959234451
"5528" 1 0.566407766823917 0.464069779065677 0 0 -1.39641301256006 -3.21769796234143 -4.05464444646809 0 1 1 0 1.06505622746021
"5529" 0 -0.237521365119411 -0.515594989563702 1 0 -5.62718219336872 -3.17328353992218 -3.31024441358669 0 0 0 0 0.136699684680392
"5530" 0 -0.377679374441311 -0.613061476119078 0 1 -6.3914376628366 -5.4379934818856 -3.91593565072363 0 0 0 0 -0.871606348118977
"5531" 0 0.172369052167533 0.299537871562479 0 0 -4.37557162735835 -4.70119105148657 -5.10327994367108 0 0 0 0 1.81578011210699
"5532" 0 -0.318399599497007 -0.187480046600903 0 1 -5.65500239565961 -5.74383088335818 -3.89714673528748 0 0 0 0 0.108152430072848
"5533" 0 -0.269909661557684 -0.30170476198889 1 0 -5.67372663976828 -3.41358166282018 -3.36285464648779 0 0 0 0 0.277002531584665
"5534" 0 0.0882608285793078 0.119340029344656 0 1 -4.57071686503884 -4.82665996848733 -3.51040170836925 0 0 0 0 1.63934613756865
"5535" 0 -0.123814233926469 -0.00957202396358699 0 1 -4.94371740020881 -5.28108782123724 -3.961006602773 0 0 0 0 1.03929481352613
"5536" 0 0.00615163356279665 0.085016730900401 1 1 -4.86181517618101 -3.06440947524625 -1.67981138071007 0 0 0 1 0.913959646122004
"5537" 1 0.447759488548588 0.284587344090676 1 1 -2.21335245388099 -0.362955568399035 0.703778796564972 0 0 0 0 0.64990535928089
"5538" 0 0.187867578747334 0.15319968498581 1 1 -4.38124208113768 -2.7919385025364 -1.74103800247847 0 0 0 0 0.923340166180059
"5539" 1 0.660222284114667 0.823246449017626 0 0 -0.552797588842088 -2.66007412290621 -4.12865198719481 0 0 0 0 2.32440073717972
"5540" 0 -0.078606821501516 -0.00192662171971809 1 0 -5.05754399394188 -2.80012964959964 -2.93889376871814 0 0 0 0 1.01985325286053
"5541" 0 0.0295795422788536 -0.0115199027858276 1 1 -5.16866659168813 -3.08391457795814 -1.50685774728812 0 0 0 0 1.31900320294979
"5542" 1 0.642698780001314 0.655179795026125 1 0 -1.08735585227999 -0.344907070247408 -1.38974827130988 0 1 1 0 1.88428957706967
"5543" 0 0.0451715204851756 0.101929191242302 1 1 -4.747658391427 -2.90508612019105 -1.73289634083444 0 0 0 0 1.19784176447691
"5544" 0 -0.528675134494456 -0.690344435110944 1 0 -6.82327818591454 -3.98613530658391 -3.31020965013538 0 0 0 0 -1.31904947574739
"5545" 0 -0.0707842015502519 -0.114171203848703 0 0 -5.06290575778091 -4.9078338976139 -4.88858654832392 0 0 0 0 0.728204472703996
"5546" 1 0.575552224138451 0.213340673877245 1 1 -2.32685415566981 -0.205686178963624 0.738602089944227 0 0 0 1 0.627678509063804
"5547" 0 0.0720715448671283 0.171974777923043 1 0 -4.43789610073168 -3.05310128030537 -2.99611223770415 0 0 0 0 1.0451869966325
"5548" 1 0.533616428687944 0.528777850052188 1 1 -1.81252672645767 -0.502232258272937 0.538872466537019 0 0 0 1 1.28391267708477
"5549" 0 -0.358794251403369 -0.322621011108942 1 0 -6.19832930819312 -3.67536445759548 -3.07974359855561 0 0 0 0 -0.446298178403425
"5550" 1 0.286774427074715 0.266153731605261 0 0 -3.22697836929333 -3.66145778943172 -3.95680136353354 0 0 0 0 0.632367484430142
"5551" 0 -0.173193575376143 0.270601248972023 1 1 -4.77694584539278 -3.2275148556344 -1.33410950871678 0 0 0 0 1.23253033764022
"5552" 1 0.390086171349572 0.439739888241751 1 1 -2.65605960262979 -0.871760173916224 0.284491799827908 0 1 1 0 0.649719706974497
"5553" 1 0.380021406111807 0.202172599142775 1 1 -2.79467372010262 -0.64213513478629 0.48462274462081 0 1 1 0 0.333705976399556
"5554" 0 -0.358935709439194 -0.239873051585918 0 1 -5.85307289984155 -5.32916946441543 -3.87581424967483 0 0 0 0 -0.449837211076942
"5555" 0 -0.022033174524471 0.0673262361114448 0 0 -5.05766233584212 -4.69037893220452 -5.20210932219298 0 0 0 0 1.08092138747269
"5556" 0 -0.0197186645023451 0.00883453759856644 0 1 -4.77786066295494 -4.86978308332331 -3.50039865320909 0 0 0 0 0.711713826386473
"5557" 0 0.295488367442976 0.324999039255105 0 1 -3.72568002261231 -4.40186756947623 -3.51846869909911 0 0 0 0 2.76226880707433
"5558" 0 -0.232997499971632 -0.229198194762019 1 1 -5.73559841964573 -3.4306279072734 -1.86800087608895 0 0 0 0 0.167465086665327
"5559" 0 -0.232007799761241 -0.341614397760674 0 1 -6.02156551161468 -5.03551841100936 -3.60941017292186 0 0 0 0 0.190841948097988
"5560" 1 0.387803113609491 0.272471795733162 1 0 -2.49083906313782 -0.770385973423227 -1.84230744969569 0 0 0 0 0.361326653755733
"5561" 0 -0.162045894069833 -0.112965846248044 1 1 -5.39845727902447 -3.51743967069041 -1.06219040403357 0 0 0 0 0.447611692015396
"5562" 0 -0.348273452606245 -0.323224163194389 0 0 -5.78177068252252 -5.33371847435122 -4.67067443935453 0 0 0 0 0.136716049807054
"5563" 1 0.544720102776066 0.510695201965385 0 1 -1.71814046197331 -2.91272262599661 -2.73099221390808 0 1 1 0 1.0918701689997
"5564" 0 -0.0674247360758205 -0.0659218888042465 0 1 -5.34616377438988 -5.07492388976765 -3.69170878814605 0 0 0 0 0.939011603003881
"5565" 1 0.457946648697145 0.0915542808719849 0 0 -2.87420810812007 -3.05390431427654 -3.93094776739263 0 0 0 0 0.0963424941543584
"5566" 1 0.501562278001591 0.747280184064067 1 1 -1.28570322106013 -0.1061446690733 0.426984121580853 0 1 1 0 2.07122453745874
"5567" 0 -0.0332874422204817 0.272452455447345 0 0 -4.7095837465727 -4.8364801458789 -4.91130361336614 0 0 0 0 1.56538718485145
"5568" 0 -0.28233129307675 -0.0983698970669488 1 0 -5.74097236745148 -3.53282588968773 -3.02361096894482 0 0 0 0 0.766767013354618
"5569" 1 0.518129227773726 0.701098442512906 1 1 -1.59051606644185 -0.470046691060007 0.743060901879471 0 0 0 0 2.087155975731
"5570" 0 -0.307762327580138 -0.0204152145530317 0 1 -5.61113733999384 -5.56933149731272 -3.87063124917606 0 0 0 0 0.616925166578773
