"A_bin" "L_bin_binA" "L_cat_binA" "M_cont_binA" "M_bin_binA" "M_cat_binA" "contY_binMcontMbinA_EMint" "contY_catMbinMbinA_EMint" "contY_catMcontMbinA_EMint" "binY_binMcontMbinA_EMint" "binY_catMbinMbinA_EMint" "binY_catMcontMbinA_EMint" "countY_binMcontMbinA_EMint" "countY_catMbinMbinA_EMint" "countY_catMcontMbinA_EMint" "C_cont"
"5074" 1 0 0 0.281400796214347 0 2 -3.43181308282953 -3.12611755143326 -2.29360902313747 0 0 0 7 4 3 0.0292559240786139
"5075" 0 1 0 -0.172618838292171 0 0 -4.70285080478895 -4.42421114974982 -4.69167626487971 0 0 0 6 4 4 0.250709432219312
"5076" 0 0 1 0.51325392072302 1 2 -2.37168742613164 -1.72623621981133 -2.4115131673813 0 0 0 1 1 0 2.05411869008608
"5077" 0 1 1 0.421806230604945 0 1 -3.42518229233717 -2.39301002774461 -1.77495833053939 0 0 0 1 1 2 1.6147143883866
"5078" 1 1 1 0.88113344680207 1 1 -0.712826431079705 0.107873426549886 -0.679570647614719 0 1 1 0 0 0 0.695471496578127
"5079" 1 0 1 0.804231014923622 1 0 -0.71460002443858 -1.81804308532088 -2.1809175026914 1 0 0 0 2 3 1.82809566994801
"5080" 0 1 1 0.420917327370985 0 2 -3.4412388055003 -3.31421831002264 -1.85564446278758 0 0 1 3 5 2 1.46436075232265
"5081" 1 1 0 0.819568835619218 1 1 -1.0188992552212 -0.0306565277081942 -0.633679119078283 1 0 0 0 1 1 1.57949710916369
"5082" 0 0 0 -0.35679886733503 0 0 -5.52888798327056 -5.35181624997641 -5.76038565455698 0 0 0 8 4 4 0.583766751078296
"5083" 0 0 1 0.320566793501814 1 1 -2.78378040491083 -1.32245700416386 -2.76326132078841 1 0 0 1 2 1 1.71357212291836
"5084" 1 1 0 0.481815046155577 1 2 -1.7537531019795 -0.625247305496695 -1.64942440404301 0 1 0 3 2 0 0.411351427825198
"5085" 0 1 2 0.13631635848405 1 2 -3.50258461059152 -1.79882724654304 -2.6349047226745 1 0 0 2 1 4 0.616719824707053
"5086" 1 0 0 0.293808170513132 1 1 -2.19627110213867 -0.695809367891647 -2.59897590651122 0 1 0 3 0 2 -0.343560095188455
"5087" 1 1 2 0.465221912335919 1 1 -1.51403545899245 -0.660793089440603 -1.54441456949752 0 1 0 3 0 2 -0.82067657197649
"5088" 1 0 2 0.395630792803638 1 1 -1.98260684767732 -0.285475355937072 -2.05040511927017 0 0 0 2 0 1 0.0247698242995374
"5089" 0 1 0 0.000571741975889202 1 2 -3.47477630460955 -1.90061317847999 -3.42226065794159 0 0 0 6 1 1 0.802409010963619
"5090" 0 0 1 0.184675234319065 1 0 -3.03173583164893 -3.28505077217185 -4.09109123020809 0 0 0 5 5 2 0.641388821966919
"5091" 0 0 2 0.341284446964751 1 1 -3.20154894327767 -1.11507644841373 -2.51515462722071 0 0 0 1 1 2 1.89914992336657
"5092" 0 0 0 -0.558880887011534 1 0 -4.80150527497737 -4.0146768424725 -6.02028771692807 0 0 0 9 1 5 -1.1320157779616
"5093" 1 1 1 1.02033596049893 1 2 0.053394074525962 -0.309627447621301 0.105599360069075 0 1 0 0 0 1 1.33094837398416
"5094" 1 1 1 0.867095199493775 1 1 -0.321378219774704 0.0922004365581418 -0.591735295494542 0 0 0 0 0 1 1.05676972322338
"5095" 0 1 1 0.398799748546132 1 2 -2.38470117541071 -1.40803603753413 -1.73320226163388 0 0 0 5 1 4 1.39441934536718
"5096" 1 0 1 0.471966585920732 1 0 -1.45745836001791 -2.21605617690195 -2.69943466269929 0 0 0 2 3 4 -0.355790228452904
"5097" 1 1 0 0.419947004759081 0 2 -3.10741106791811 -2.56801921999356 -1.79961953831184 0 0 0 8 3 1 -0.116537934592063
"5098" 0 1 2 0.354855614851853 1 2 -2.72235689854353 -1.61927352330842 -2.39897086929603 0 1 1 2 2 3 0.623801668456513
"5099" 0 1 2 0.289857038432113 1 1 -3.01758890428218 -0.938390671621347 -3.02316335994813 0 0 0 3 1 4 0.175611403832591
"5100" 1 1 0 0.331689407061653 0 2 -3.09758044698855 -2.75297628501741 -1.86159821559328 0 0 0 2 2 1 -0.117112390987871
"5101" 0 1 0 0.147069707707885 0 1 -3.94782156480722 -2.40101049409509 -3.27432613034897 0 0 0 4 2 2 2.19008531886215
"5102" 0 1 1 0.766277016547498 1 0 -1.41795556825306 -2.55337804692824 -2.24566830699684 0 0 1 1 3 1 2.57411538742149
"5103" 0 1 0 -0.410795876388492 0 1 -5.58244336351485 -3.14156327422852 -4.53177799214567 0 0 0 7 1 1 -1.05968299029621
"5104" 0 1 0 -0.435680578149305 1 0 -4.58533897711416 -3.44918426226137 -5.4460467374534 0 0 0 6 3 5 -0.784853610686752
"5105" 0 1 1 0.624225920109932 1 1 -1.76654483914251 -0.799910337695547 -1.78972644280718 0 0 0 1 1 3 2.79674276543298
"5106" 1 1 0 0.450302867653476 1 2 -2.14847369581 -0.674130176879581 -1.19408651357183 0 0 1 2 2 2 0.386767447705923
"5107" 1 0 0 0.287855761956556 1 0 -2.36583579545664 -2.67737679087141 -3.65712293009289 0 0 0 2 2 3 0.231030771663295
"5108" 1 1 2 0.645547855264432 0 2 -3.00143749725205 -2.43721674750964 -1.06884012283941 0 0 0 1 0 0 0.370991466637871
"5109" 0 1 1 0.240236829541654 1 1 -2.32218939085472 -0.973412412630268 -2.28401336086258 0 0 0 4 1 2 0.2579629958411
"5110" 0 0 1 0.0808619931889902 0 0 -4.72994528165835 -4.58008313743138 -4.70855409928822 0 0 0 10 4 6 0.230799857666682
"5111" 0 1 2 0.303044397615835 1 1 -2.30043868953342 -1.04421826896419 -2.53406512406248 0 0 0 1 1 3 1.89761328750534
"5112" 1 1 0 0.729167664134347 1 2 -1.12381471657622 -0.605190475663162 -0.417699686793748 1 0 0 0 1 0 1.9491427805537
"5113" 1 0 2 0.31389420828101 1 1 -1.86686663999549 -0.401097142435584 -1.92210845193961 0 1 0 1 0 2 0.410067063074598
"5114" 0 0 2 -0.106025944289755 0 0 -5.09513610438346 -5.08282200164853 -5.00776847902333 0 0 0 7 2 4 -0.0900450937935968
"5115" 1 0 0 0.606457855774292 0 1 -3.00096777204264 -2.16627030494938 -2.00341910231909 0 0 0 1 3 3 2.17758702475408
"5116" 1 0 2 0.639939301988518 1 2 -1.55460840970946 -1.02444639562529 -1.42281318915049 0 1 1 3 2 2 0.255229894043354
"5117" 0 0 2 0.299810948370242 1 2 -3.07289881929372 -2.09883177573341 -2.72530995566013 0 0 0 5 2 3 0.734364588191872
"5118" 0 1 0 0.267159726187822 0 1 -4.13275036863178 -2.62346692397779 -2.77004580666351 0 0 0 2 3 2 2.70700190133113
"5119" 1 0 2 0.515707121140937 0 2 -2.97816352116264 -2.87383497502157 -1.55759367567766 0 0 0 3 3 1 0.38846888925936
"5120" 0 0 2 0.323827828549426 0 2 -3.9672925660333 -3.11200026250779 -2.6671574508286 0 0 0 4 6 1 1.7598807127896
"5121" 0 1 0 0.23491734067058 0 1 -4.06286944973419 -2.74256070252795 -2.83260614989257 0 0 0 1 4 4 1.82556514449977
"5122" 0 1 1 0.547284006603397 1 2 -1.95861146726606 -1.10092853103335 -1.74713708140801 0 0 0 3 1 1 2.25279396402011
"5123" 0 1 2 0.325021334344848 1 2 -2.76832208451865 -1.91325051366736 -2.48262517535721 0 0 0 4 1 0 1.00329874709903
"5124" 0 0 1 0.450659166863975 1 0 -2.460981907785 -2.99418446470432 -3.61599521951324 0 0 0 7 5 4 2.1918326599358
"5125" 0 1 0 0.276557485375201 1 1 -2.66791169996445 -1.36273767788846 -2.4436135075567 0 0 0 3 1 3 2.18925788998928
"5126" 0 1 1 0.136520302914043 1 1 -2.95700131029295 -1.22892535981548 -2.55415109113611 1 1 0 2 1 4 -0.0466927936594923
"5127" 1 1 1 0.611687715914486 0 2 -2.0584811725166 -1.96914672345051 -0.934109280383066 0 0 0 1 0 0 0.978068452606378
"5128" 0 0 1 0.133692346119621 1 1 -2.93791383059173 -1.37543200011195 -2.99422705657625 0 0 0 2 1 3 -0.0599363753436786
"5129" 0 1 2 0.172951397521901 1 2 -3.05898250253627 -1.68807349200453 -2.4726039178085 0 0 0 3 0 3 0.312955970995298
"5130" 1 0 2 0.823292069153084 1 1 -1.44406347011362 -0.626378094541017 -1.04818025768945 0 0 1 1 0 1 0.486864314964469
"5131" 1 0 1 0.699962558342933 0 1 -2.4457247058208 -2.22264258649506 -1.06836736518904 0 0 0 2 1 0 -0.415057526714822
"5132" 0 0 0 -0.308713884367971 1 1 -4.33435081710037 -1.59879377214169 -4.05372933304148 1 0 0 4 0 5 0.439867255865515
"5133" 1 1 2 1.00804765737323 1 2 -0.298117196592283 -0.528823341982074 0.0972984334974907 1 0 1 0 1 0 1.32462034685947
"5134" 0 0 1 0.0485087938457735 1 2 -3.21371589973886 -2.01807155693431 -2.90914832695513 0 0 0 1 1 7 0.235467843372835
"5135" 0 1 2 0.0614396722429091 0 0 -4.36468944532159 -4.40974912069997 -4.39430642233655 0 0 0 3 1 1 -0.171420697352981
"5136" 0 0 0 0.172125140109843 1 1 -3.64951574193066 -1.67272491634283 -3.4278881232929 0 0 0 2 4 2 1.61729433066611
"5137" 1 0 1 1.21672569192448 1 2 -0.00282438202325768 -0.627019802267338 0.4056174578319 0 0 1 0 0 0 2.5553603101256
"5138" 0 1 2 0.475740903548228 1 2 -1.95678407581077 -1.57752703206749 -1.60268451703246 0 0 1 2 4 1 2.03695616707317
"5139" 1 0 2 0.788172299498845 1 1 -1.03405063595093 -0.434172835635351 -0.949473949699481 0 1 0 3 1 1 1.36398641238115
"5140" 0 1 0 0.481027242381728 0 1 -3.75578452724871 -2.7951778655051 -2.81622212750472 0 0 0 4 2 3 2.1533363028536
"5141" 0 1 0 -0.129123425816478 0 2 -4.86887514310466 -3.36540260783714 -3.69782795743389 0 0 0 10 5 2 -0.723960164001761
"5142" 1 1 2 0.967120726705817 1 2 -0.42002893885055 -0.615694515590404 -0.278280576369672 0 0 0 0 2 0 2.07263742599456
"5143" 1 1 1 0.81519422903354 1 1 -0.40866962839277 0.0214411502928665 -0.183003919873005 0 0 0 0 0 0 0.693595180409467
"5144" 0 1 1 0.525363884231619 0 0 -3.13294995572836 -4.24604978190399 -3.40192249841182 0 0 0 5 3 4 1.03482315071544
"5145" 0 0 2 0.278567482949259 1 1 -2.72159897328443 -1.23955798018898 -2.9112098839868 0 0 0 0 0 2 1.51042063125308
"5146" 0 1 1 0.597208335836285 0 0 -3.00589888393883 -4.10105371446954 -2.98442899307866 0 0 1 1 2 3 1.55293675133385
"5147" 0 0 0 -0.0261047635230227 0 2 -4.57635400696664 -4.07104673690339 -3.20488561892307 0 0 0 3 4 2 1.17590239214015
"5148" 0 1 2 0.596747185588846 1 2 -1.82203859027235 -1.68111998339355 -1.36559586518767 1 0 0 3 2 0 2.54451831787758
"5149" 1 1 0 0.399956125922035 1 0 -1.71436524515 -2.20728791656413 -2.98834668035868 0 0 0 1 3 2 -0.249841016011328
"5150" 0 1 1 1.13207792641557 0 2 -1.70380122273583 -2.47811940023081 -0.159934781611109 0 0 1 4 2 1 4.0449756934468
"5151" 1 0 0 0.573239167306623 1 1 -1.8026203268898 -0.841004953057175 -1.87955145248673 0 0 0 1 0 2 0.912237870741236
"5152" 1 0 1 0.592529031159063 0 1 -2.50506944928647 -1.95917221142768 -1.49509824880519 0 0 0 1 4 1 0.366561951914833
"5153" 0 0 1 0.185579578294966 1 1 -3.18382214576241 -1.35033255774938 -3.15099505956491 0 1 0 6 0 4 -0.126255021857465
"5154" 1 1 2 0.835768038992771 1 1 -0.676392662754595 -0.0197972777998802 -1.2568483903645 0 1 1 1 0 1 1.31406430837544
"5155" 0 1 0 -0.16951432258867 1 0 -4.10298608227157 -3.20384795590208 -5.17464904115574 0 0 0 4 1 6 0.357748605823626
"5156" 1 1 2 0.504038098153179 1 1 -1.38342945609446 -0.338610250338841 -1.40999579652113 0 0 0 3 0 2 0.293221467241571
"5157" 0 1 0 -0.259331527780471 0 2 -4.99589887162532 -3.6606301153131 -3.87094361237321 0 0 0 3 4 6 -0.162430433188869
"5158" 0 0 1 -0.1945570763211 0 0 -5.36143259150224 -4.43691428298433 -4.89206492531115 0 0 0 4 3 2 -0.543128402439697
"5159" 0 0 1 0.451715804963202 0 2 -3.37650041365363 -3.20630867428354 -1.76923549787932 0 0 0 7 1 4 1.49612561970581
"5160" 0 0 1 0.773060760003575 0 1 -3.08589781341292 -2.29325701667604 -2.12885965717024 0 0 1 0 1 0 3.59404806376363
"5161" 1 0 2 0.918412302412818 0 1 -2.16080709501213 -1.77637571431636 -0.982378227834644 0 0 0 2 1 0 1.85525333968832
"5162" 1 1 0 0.868327308867982 0 0 -1.91255047935506 -3.81099458204684 -2.02427197924574 0 0 0 5 2 2 2.83492873914605
"5163" 0 1 0 0.119248744539726 0 2 -4.52593786984552 -3.56403914830082 -3.08694668269228 0 0 0 4 3 2 1.1284871746399
"5164" 0 1 0 0.241172542769822 0 2 -4.19457652371338 -3.25142159711985 -2.96432054028431 0 0 0 5 8 0 1.02268389759457
"5165" 1 1 2 1.11699058531351 0 2 -1.59297198206547 -2.39480617560142 0.433175791747735 0 0 1 1 3 0 2.01886208811926
"5166" 1 1 0 0.48501572752974 0 2 -2.63295690634887 -2.6188903260962 -1.41436703920812 0 0 1 3 4 1 1.13057372207798
"5167" 0 1 1 0.770796857422009 0 1 -2.7867671689984 -2.51012890262459 -1.5198628576675 0 0 0 4 3 1 2.43563079706772
"5168" 1 1 2 0.858937008441929 1 0 -0.617332379086107 -1.86607644495774 -2.04308195697774 0 0 1 1 2 2 0.786514892868439
"5169" 0 1 0 -0.198662092545463 1 2 -3.95392830513092 -1.93626218740107 -3.69541619488363 0 0 1 2 5 2 -0.460669386213567
"5170" 0 0 1 0.27204357199775 1 0 -2.58302054032393 -3.18572767602908 -3.58389412002529 0 0 0 1 1 3 1.05659622955207
"5171" 0 1 2 0.559084561279519 0 2 -3.39141870894239 -2.93814278880172 -1.66187282612071 0 0 0 2 3 2 2.45977630724806
"5172" 1 1 0 0.468743342222334 0 1 -3.07767666263619 -2.24198982776318 -1.80460409305517 0 1 0 4 2 2 0.0364199510908797
"5173" 1 1 2 0.947760414425868 0 2 -2.19103128640503 -2.37533512411686 -0.256025015771663 0 0 1 1 1 0 0.986063913755963
"5174" 0 1 0 0.0217542128236123 0 2 -4.60863090178269 -3.353992945035 -2.93285763266576 0 0 0 2 1 2 0.394269937817869
"5175" 0 1 2 0.569134856766289 1 0 -1.89388543684683 -2.52221562169352 -2.90347318714916 0 0 0 2 3 3 1.85662629926989
"5176" 0 0 1 0.413760607394833 1 1 -2.49286786993696 -1.21709192230798 -2.38556517670557 0 0 0 4 1 4 1.81009592772834
"5177" 0 1 0 0.0265998402936124 0 1 -4.20020852651188 -2.39291462923794 -3.42245598926105 0 1 0 7 2 8 1.47582359438294
"5178" 1 1 1 0.701734810783671 1 1 -0.29783376272417 0.0528249996098762 -0.754213175343013 1 0 0 1 0 0 0.91508461218932
"5179" 0 0 1 0.245452811228635 1 1 -2.62653975292061 -1.23641988837285 -2.91587668250104 0 1 0 3 1 7 1.32460066147325
"5180" 1 1 1 0.972532314416726 1 1 -0.237557731706063 0.213272031057397 -0.526643767860457 1 0 0 0 0 0 1.92433151936389
"5181" 1 0 0 0.638037072131246 1 2 -1.31375079163874 -1.00943841849183 -1.37588587258366 0 0 1 0 4 2 1.74302300381259
"5182" 1 1 0 1.16496830256029 1 2 -0.110613552722603 -0.340333274677626 0.186289959846146 0 0 1 0 0 0 3.80546242562873
"5183" 1 1 0 0.914290965595533 1 1 -0.380518289826666 -0.420710369502587 -0.745310835735856 0 1 1 0 0 0 1.86359440967361
"5184" 1 1 2 1.09307309927633 1 0 -0.257406370685961 -1.72509949646966 -1.39062684648818 1 0 1 0 3 2 2.45589816752383
"5185" 1 0 1 1.32603638505477 1 2 0.839840545983823 -0.724547874028623 0.710183303689854 0 0 1 0 3 0 3.78312948786208
"5186" 1 0 1 0.4820830439489 1 0 -1.36680995911161 -2.5968346202574 -3.04008240803651 0 0 0 3 4 5 -0.885791408932221
"5187" 0 0 2 0.203546872684947 0 1 -4.33605147564187 -3.03330181965579 -3.18322599773565 0 0 0 4 5 3 1.07642361148
"5188" 1 0 1 1.19463040025678 1 1 0.347016742722589 -0.172284581124204 -0.261594661802103 0 0 0 0 0 0 1.82022098267642
"5189" 1 1 1 0.590326586699589 1 1 -1.13172004949584 -0.265023769938147 -1.04521469946689 0 1 0 0 0 1 -0.582249998914194
"5190" 0 0 0 -0.164334079730268 0 2 -5.30878006640272 -3.67332513754161 -3.94939140500563 0 0 0 4 2 3 0.79200891034507
"5191" 0 0 2 -0.109462940200673 0 0 -5.16171251908319 -4.61896262620874 -4.90836121647681 0 0 0 5 4 3 -0.436458953380895
"5192" 1 1 0 0.68309907202013 1 2 -1.09748853472962 -0.713800561541605 -0.894388237414978 0 1 1 2 2 0 1.57644584083406
"5193" 1 0 0 0.355722347264643 0 1 -3.65851497449056 -2.42283852359099 -2.53524901655455 0 0 0 3 6 3 0.954986152515651
"5194" 0 0 1 0.0514450613134626 1 1 -3.46010104261109 -1.47269803367536 -3.41812394916167 0 0 0 2 2 2 0.0519892764776004
"5195" 1 1 2 0.953624496639106 1 1 -0.354941961246044 0.0450709939250258 -0.787489098687337 0 0 0 2 0 1 1.3868385859724
"5196" 1 0 1 1.03638047121416 1 0 -0.163333314210769 -1.8659374011587 -1.35440740832907 1 0 0 2 1 2 2.59872250581103
"5197" 0 0 0 -0.00151895336936525 0 2 -4.97921491622284 -3.75351659128961 -3.07296353199884 0 1 0 9 3 2 1.1031758726878
"5198" 0 0 2 0.514015531280626 1 2 -2.76444514431379 -1.82947929512261 -1.80249017855192 0 0 0 4 0 0 2.95010860731462
"5199" 1 1 1 1.00358819389435 1 2 -0.277330078818348 -0.40185815951289 -0.278463403779464 1 0 1 0 0 0 1.34059579359549
"5200" 0 0 0 -0.666133396007212 0 1 -6.29704058215846 -3.2486636622011 -4.81058665510044 0 0 0 6 3 5 -1.44831309869591
"5201" 1 1 1 0.746475245379167 0 1 -1.92788212920848 -1.21986582787788 -0.583056497534788 0 0 0 1 2 0 0.831480816290779
"5202" 1 0 0 0.61961514462904 1 1 -1.26738867668915 -0.529097676654117 -1.51856736965976 0 0 0 2 0 1 1.46559076836613
"5203" 0 0 0 0.0697423691382928 0 2 -4.42468100896037 -3.16384894749193 -2.9278211859587 0 0 0 2 5 2 2.52490805301005
"5204" 0 1 1 0.786299259814259 1 1 -1.5140227141083 -0.633208514635259 -1.46192778694451 0 1 0 1 0 4 2.29404411796382
"5205" 0 1 1 0.482570372170838 0 2 -3.22417541902162 -3.06917870237229 -1.5269033941 0 0 0 3 4 0 2.09282566491507
"5206" 0 0 0 -0.286638339797026 1 1 -4.42263048217335 -1.89909537529503 -4.18121108701921 0 0 0 5 2 3 0.527561266813345
"5207" 0 0 1 0.276351733492666 0 0 -4.19607048106741 -4.26492413159353 -3.95401116433507 0 0 0 1 4 2 0.924719615561249
"5208" 1 1 1 0.490497527278775 0 1 -2.24963256920325 -1.56859720870257 -1.45700310816737 0 0 0 3 1 1 0.0643102998696067
"5209" 0 1 2 0.452821319831629 0 1 -3.27709729811715 -2.57978064607907 -2.42260843409137 0 0 0 4 0 2 1.81378559258806
"5210" 1 0 0 0.249914182109988 0 1 -3.81547033579967 -2.42893891984321 -2.35061100680301 0 0 1 2 5 1 0.126660478325508
"5211" 1 1 1 0.805436309726103 0 1 -2.09764600983804 -1.6823458930847 -0.356883335739992 0 0 0 4 2 1 0.789845466195084
"5212" 0 1 0 -0.125072168383937 0 2 -5.09615938747449 -3.65104196152613 -3.57103791549117 0 0 0 13 3 5 -0.0903864249579527
"5213" 1 1 1 1.25572299113412 0 2 -1.36535667843779 -2.20309085102612 0.653873796256271 0 0 0 1 0 1 2.71247642552968
"5214" 0 0 2 0.1825759801571 0 1 -4.09846158560243 -3.15837700667505 -3.26241029416073 0 0 0 5 1 3 0.760251692656475
"5215" 0 0 0 0.0592903927645953 0 0 -4.70988509462999 -4.87419518815461 -4.74577666286395 0 0 0 7 10 4 1.05693445820585
"5216" 0 1 1 0.421180317861276 1 2 -1.94957501018653 -1.35704777634097 -1.91053536910742 0 0 0 5 1 3 1.14770836931493
"5217" 1 1 2 0.512241237407653 0 2 -2.60335133418482 -2.46438236355251 -1.07605314703336 0 1 1 0 2 1 -0.19085102573355
"5218" 1 1 1 1.05854779693984 1 1 -0.250965896795042 -0.0728404911413271 -0.121174961799753 1 0 0 0 0 0 1.52523113934136
"5219" 0 1 1 0.489286081636663 1 0 -2.66006932757234 -2.68583916641966 -3.27654937631624 1 0 0 2 4 5 1.39323219816156
"5220" 0 0 0 -0.0261861243349134 1 2 -3.73528030269539 -2.23472416164618 -3.49578956015298 0 0 0 4 4 4 1.84191503858856
"5221" 0 1 1 0.248152224807797 0 1 -3.83613294675838 -2.2091624317971 -2.7748304501414 0 0 0 5 5 6 0.709587799578136
"5222" 1 1 1 0.640910154883183 0 0 -2.37408676420717 -3.50709285591772 -2.01513269712798 1 0 0 5 2 1 -0.462804096136872
"5223" 1 1 2 0.639147766631582 1 0 -1.38775067601593 -1.88033775268357 -2.42072439574828 1 0 1 2 2 1 0.339569097137441
"5224" 1 0 0 0.465652839888964 0 1 -3.01748573438639 -2.13635688079394 -1.97766743139724 0 0 0 5 6 1 0.812371726167324
"5225" 0 1 2 0.338964036985796 1 0 -2.37996256945687 -3.10095803426871 -4.02469131266186 0 0 0 4 3 3 0.156542316660927
"5226" 1 1 1 0.842869701951187 0 1 -1.59543063323496 -1.2916101356458 -0.423638126743795 0 0 1 1 2 2 0.483605717084068
"5227" 0 1 1 1.11629882866456 1 2 -0.511824845624932 -1.17930068921585 -0.242689201677543 0 1 0 0 2 0 4.24010829793127
"5228" 0 1 2 0.488654025068189 1 0 -2.00624951049123 -2.64336524901982 -3.39250206628348 0 0 0 1 5 2 2.21200511262852
"5229" 1 1 2 0.96847912768433 1 2 -0.374724324984923 -0.463835536375759 0.0195697882350896 0 1 1 0 0 1 2.10329853834506
"5230" 0 1 2 0.785331134764078 1 0 -1.51535645443164 -2.62013765711611 -3.04580691516376 0 0 1 5 2 1 2.42865368567448
"5231" 0 1 1 0.317420390849673 0 1 -3.41724502431632 -2.2292036953165 -2.47040805326236 0 1 0 6 5 1 0.9046813465022
"5232" 0 0 1 0.490803775685998 1 2 -1.97159075429851 -1.72657290955792 -1.76209243469393 0 0 1 2 1 0 2.33709581578902
"5233" 0 0 1 0.581014468645825 1 0 -2.28097253565769 -2.81343488438107 -3.42435799276235 0 0 0 2 3 4 2.25460472621927
"5234" 1 1 1 0.98940558640842 1 1 -0.0251846389228464 -0.100725138879456 -0.228149124371024 1 0 1 0 0 0 0.785785791242626
"5235" 1 1 1 0.730801718940294 1 1 -0.599972169392803 0.0376624399607782 -1.03529357419019 0 0 0 0 1 1 0.970741215309301
"5236" 0 0 1 0.151666259063686 0 0 -4.34424127755633 -4.78282589109357 -4.71386302818848 1 0 0 2 7 4 -0.492059635374778
"5237" 0 0 2 0.374904453756008 0 1 -3.89517518755811 -2.91212895257802 -2.71641940567748 0 0 0 6 5 5 1.98706140443119
"5238" 1 0 1 0.814236782075339 1 2 -0.43867191259468 -0.865981526989054 -0.399680163481322 0 1 0 1 2 2 1.49045464637028
"5239" 0 0 2 0.477984970618696 1 1 -2.28243815836669 -1.2005575164523 -2.72517812245481 0 1 0 1 5 3 3.0463495832151
"5240" 0 0 1 0.477162843268766 1 1 -2.54337622390212 -1.08686999675279 -2.10013776553742 0 0 0 5 1 2 1.99677640628441
"5241" 0 1 0 0.176478150154465 0 0 -4.18911561795562 -4.77070202458914 -4.25567713923628 0 0 0 7 4 6 1.50318222844151
"5242" 1 1 0 0.669326434649996 1 0 -1.06283100024273 -2.20820247319594 -2.50827629733317 0 0 0 2 3 4 1.26005433202903
"5243" 1 1 0 0.443220577432752 1 2 -1.80732334172246 -0.67088479653855 -1.6330535727457 0 1 0 0 0 2 0.125086869435725
"5244" 0 1 1 0.339310506307506 1 2 -2.37125199135704 -1.1331540486566 -2.14232848848889 0 0 0 3 1 4 1.67798958254192
"5245" 1 1 0 0.43718812661679 0 2 -2.77877351337677 -2.65740931496615 -1.82472344200745 0 0 0 3 5 1 0.843887950852128
"5246" 0 0 0 -0.327858917578373 0 2 -5.31153928455338 -3.85911371071512 -3.78998879969459 0 0 0 5 8 4 -0.355386446518587
"5247" 0 0 0 0.108517086303353 0 1 -4.20868829280811 -3.31328508083743 -3.63068515957585 0 0 0 1 6 2 2.17270549719438
"5248" 0 1 2 0.261861488565833 1 2 -2.22902942594351 -1.7886260498387 -2.11910967482863 0 0 0 0 1 1 1.15237522479869
"5249" 0 0 0 0.0389738106235225 1 0 -3.61118149066869 -3.30511960353987 -5.12801272120527 0 0 0 2 2 4 0.647499980798328
"5250" 0 0 0 0.108267955343368 1 1 -3.16985870087674 -1.43990482238193 -3.48453413022391 0 0 0 3 2 6 1.74155226618355
"5251" 0 1 1 0.51306272442375 0 2 -2.73155787847793 -3.08920060233249 -1.47537382220559 0 0 0 4 4 3 1.53896856641805
"5252" 1 1 0 0.778493669905104 1 0 -1.17528380889647 -1.96518127817528 -1.91921495501919 0 0 0 2 0 2 1.63809694484631
"5253" 0 0 0 -0.126059436481305 1 2 -4.043363559733 -2.15063978905518 -4.282976323035 0 0 0 3 4 1 0.681780558482658
"5254" 0 0 1 0.50110669579979 0 2 -3.64481579154001 -2.92219742992608 -1.93547096573865 0 0 0 3 0 1 1.91938012875749
"5255" 1 1 1 0.868222899790191 1 1 0.196742910149488 -0.0464831580777963 -0.334745643608156 1 0 0 0 0 0 1.05751779971896
"5256" 1 0 2 0.638310090135069 0 1 -2.95855036979866 -2.26704822645529 -1.66426217270423 0 0 0 3 1 1 0.846636613687112
"5257" 0 0 0 -0.278688595983627 1 0 -4.23196055557696 -3.40193567467281 -5.27999570777022 0 0 0 4 4 4 0.514443875989002
